leaf_index,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13
647,-1.33661,-1.04201,-0.87345,-0.77324,-3.79023,-5.58936,-0.17428,-2.58627,-5.30122,-3.07711,-0.71559,-0.00333,-2.30203,-0.24071
648,-1.33212,-0.19061,-1.28384,-0.81413,-0.23889,-3.8855,-3.79014,-1.72304,-1.35919,-0.67861,-4.98496,-1.39339,-1.92838,-5.52919
649,-1.32702,-5.5853,-1.06434,-2.11424,-2.70639,-0.56975,-0.55323,-1.38808,-1.01353,-3.11918,-0.79877,-1.21334,-6.07118,-1.35376
650,-1.32211,-1.78102,-0.24447,-3.39164,-1.30317,-0.36436,-0.49392,-5.9149,-0.31281,-2.91705,-3.57376,-4.82733,-0.13634,-1.32497
651,-1.32099,-2.26723,-0.80745,-2.88026,-1.46423,-2.03805,-0.71918,-2.08819,-3.80686,-2.06139,-4.05467,-4.3718,-4.29949,-0.45959
652,-1.30947,-0.13533,-0.6143,-3.61275,-1.8699,-4.28863,-2.23793,-0.21058,-2.12611,-2.40954,-1.10463,-6.05862,-1.31435,-2.81341
653,-1.30884,-5.81006,-0.45484,-4.25238,-0.5587,-2.28784,-0.84637,-0.18101,-1.3671,-2.68548,-2.55097,-4.78302,-0.28328,-1.18292
654,-1.30773,-4.31806,-6.15419,-0.70409,-2.96563,-1.59786,-3.54357,-1.33668,-0.54701,-1.65536,-0.20181,-2.13921,-1.49353,-2.38656
655,-1.30569,-7.27448,-2.89708,-1.51043,-0.85361,-2.48417,-0.52761,-1.84323,-1.10981,-0.49143,-0.92153,-0.58434,-4.61731,-0.37894
656,-1.30492,-3.11641,-4.27179,-1.56815,-0.53053,-3.47948,-2.27078,-0.5556,-1.16467,-1.36111,-3.88759,-4.4036,-0.43429,-3.48164
657,-1.30279,-3.10185,-5.02244,-0.88982,-1.69215,-2.13718,-5.64643,-0.07575,-1.6303,-2.63894,-0.59905,-3.29951,-1.56479,-0.1723
658,-1.29977,-0.91438,-1.0573,-1.40101,-4.72759,-3.8811,-0.6785,-2.21026,-2.8225,-0.35246,-3.58965,-0.10392,-5.53386,-0.15624
659,-1.29862,-3.04363,-0.38698,-3.47602,-1.88361,-3.64776,-3.14596,-0.09022,-2.1685,-1.37026,-4.10431,-3.69412,-3.32012,-1.40108
660,-1.29566,-0.04137,-0.26749,-0.54253,-0.88993,-1.12511,-1.7317,-1.06691,-2.93317,-0.51427,-1.58668,-1.37159,-2.79244,-8.40798
661,-1.28957,-1.1363,-1.81747,-0.6501,-3.40979,-0.91838,-4.27243,-0.53592,-5.64905,-0.81529,-1.95538,-0.53345,-3.12784,-3.9801
662,-1.2798,-3.79954,-1.74188,-4.1324,-2.36257,-1.74337,-5.59146,-1.39188,-2.33777,-0.45261,-1.58318,-3.70103,-0.15459,-0.30649
663,-1.27926,-3.76822,-0.15943,-2.27326,-1.29953,-2.93046,-2.53859,-1.6255,-2.06556,-3.51764,-4.23763,-1.51031,-4.35006,-1.9509
664,-1.27812,-1.93051,-2.49705,-3.96265,-2.66804,-2.49777,-2.11724,-4.26035,-0.76545,-2.94065,-3.73266,-0.332,-2.30535,-2.8496
665,-1.27018,-2.41857,-0.18427,-1.46491,-3.64318,-3.67123,-3.04729,-0.98237,-1.01188,-3.39715,-1.05561,-0.31543,-2.91605,-5.57439
666,-1.2701,-4.53423,-3.72945,-1.74399,-5.62196,-2.02126,-1.69423,-1.11343,-1.09145,-0.76814,-1.77271,-3.09287,-0.4447,-2.52741
667,-1.26912,-1.81545,-1.81796,-0.75172,-1.45799,-6.06779,-2.74304,-5.98192,-0.39466,-0.16784,-2.34978,-0.03475,-0.53263,-1.72673
668,-1.26808,-5.48043,-0.78911,-2.12332,-1.77885,-2.85252,-0.50372,-2.81032,-2.89338,-3.50773,-3.66685,-1.28752,-2.03643,-1.96124
669,-1.26234,-0.05834,-0.60972,-0.25411,-0.00037,-1.61894,-3.90898,-1.62153,-3.97207,-2.26282,-0.41745,-4.6421,-5.32743,-2.53646
670,-1.23469,-1.53362,-0.10173,-0.74897,-2.00243,-0.65866,-0.02085,-0.70581,-3.31404,-2.57818,-6.94317,-4.83768,-0.44758,-1.08121
671,-1.22227,-1.05739,-1.14114,-3.21916,-2.61016,-0.15907,-2.07724,-0.875,-1.50192,-6.80238,-1.44005,-3.6459,-3.11778,-0.43475
672,-1.21996,-0.8403,-0.41814,-0.30819,-0.46998,-0.04466,-0.0782,-4.60349,-2.77174,-1.34814,-2.63337,-1.76561,-4.41536,-6.08828
673,-1.21804,-4.85655,-0.03463,-2.83483,-0.84795,-0.62718,-4.19796,-1.69228,-3.95506,-1.07298,-2.48398,-3.28789,-0.65669,-3.32992
674,-1.217,-1.92569,-1.20588,-2.22955,-1.42407,-0.63267,-5.36119,-0.11037,-4.45073,-2.9175,-4.13414,-2.74272,-0.8846,-1.86707
675,-1.21568,-5.47573,-1.64877,-1.76711,-0.96354,-0.53548,-1.18563,-3.5712,-1.05815,-4.69605,-4.32885,-1.37457,-1.84202,-0.35908
676,-1.21554,-4.41818,-0.59264,-0.88031,-0.43522,-0.64609,-0.69808,-2.24644,-1.44775,-3.38892,-2.03948,-3.47895,-2.18409,-6.09276
677,-1.21225,-0.52178,-3.9329,-1.08245,-1.54188,-0.3552,-0.74865,-0.3709,-0.13543,-1.50782,-1.75204,-4.76883,-0.59465,-7.06826
678,-1.21092,-4.23273,-2.2721,-0.83045,-1.52106,-2.51306,-2.52465,-1.86274,-2.72263,-1.5458,-3.18666,-4.3112,-0.73622,-4.14817
679,-1.20074,-0.61245,-0.91306,-0.60709,-0.22834,-1.32858,-2.22314,-2.8173,-3.54263,-0.50021,-5.04765,-2.41698,-5.92581,-1.74582
680,-1.19617,-5.13568,-2.89572,-4.20845,-0.02229,-2.23562,-1.58405,-1.20922,-1.74185,-4.63115,-2.10869,-1.21031,-1.61321,-2.03281
681,-1.1948,-3.74567,-1.98464,-0.51725,-6.4512,-0.04407,-1.39286,-1.49276,-2.62561,-2.43364,-3.34458,-0.52912,-2.02725,-2.48101
682,-1.19081,-2.35317,-0.11349,-0.68159,-0.32087,-0.25583,-2.5289,-2.28568,-3.10626,-4.31989,-3.92329,-2.45438,-0.52914,-5.5473
683,-1.18511,-1.59352,-1.449,-5.22076,-2.91965,-1.08854,-2.85148,-2.47504,-3.32796,-1.52187,-1.72685,-4.97236,-1.25973,-0.22268
684,-1.18024,-5.52539,-0.67849,-1.60056,-1.02397,-0.22895,-0.53487,-0.11148,-6.6348,-0.38087,-1.7822,-0.71579,-2.87931,-2.74061
685,-1.1787,-1.90762,-2.43376,-0.85794,-1.61944,-2.31006,-3.48312,-5.30419,-1.26854,-1.70984,-2.1733,-4.53667,-3.11204,-0.75147
686,-1.17649,-0.80192,-3.02332,-0.64572,-3.81535,-1.31219,-2.62068,-2.99756,-1.70842,-5.35347,-0.71707,-0.2264,-3.60414,-3.33911
687,-1.17613,-0.43264,-2.24968,-0.32317,-2.97981,-2.41685,-1.40976,-1.75951,-0.6586,-1.6889,-3.38227,-6.20554,-3.28949,-3.06674
688,-1.17238,-1.07453,-2.55055,-4.504,-2.19661,-1.85464,-0.51645,-0.59237,-1.134,-2.70254,-1.44371,-5.11039,-4.09407,-2.87152
689,-1.17174,-2.98384,-0.21521,-3.73727,-5.0674,-3.61523,-3.47226,-3.54197,-0.59337,-2.10478,-0.96837,-1.19247,-1.22146,-1.9302
690,-1.16463,-0.51804,-4.13067,-3.94872,-2.19331,-0.42934,-3.1909,-5.23528,-1.67298,-1.42264,-3.80583,-1.24663,-1.34761,-0.67688
691,-1.15936,-0.79641,-2.57284,-0.57666,-1.35352,-1.02231,-1.68139,-0.05963,-2.76685,-5.33413,-0.71078,-2.60551,-5.48266,-3.44963
692,-1.15802,-3.12119,-2.08012,-0.86376,-4.20728,-1.90496,-1.27029,-0.65277,-0.34945,-1.30653,-3.09693,-5.52062,-1.48727,-4.04538
693,-1.15606,-2.70922,-1.30209,-2.36685,-8.46928,-0.73839,-0.64386,-1.21019,-0.08322,-0.27692,-0.87579,-2.46896,-1.4802,-0.8578
694,-1.15337,-1.06179,-3.14832,-0.67562,-3.61473,-4.53759,-0.32229,-1.84432,-4.84319,-1.88004,-2.88541,-0.03064,-2.17587,-3.15604
695,-1.15193,-1.17701,-3.91156,-3.15656,-2.90356,-0.64857,-1.68084,-4.00885,-5.87827,-0.96898,-2.07339,-0.30008,-0.02747,-2.09606
696,-1.15172,-3.45341,-1.77986,-2.83155,-2.0374,-2.18838,-0.76148,-0.88937,-0.87697,-0.05951,-2.98586,-1.59983,-6.95156,-2.1632
697,-1.13987,-2.61321,-3.43188,-2.22166,-0.25683,-4.40029,-4.05503,-5.28969,-1.88937,-0.82576,-0.47332,-1.53547,-1.68641,-1.27607
698,-1.13965,-3.46531,-5.88314,-2.96344,-1.45862,-2.09259,-0.89544,-1.72558,-2.98815,-2.2614,-1.8094,-2.41861,-3.08222,-0.58891
699,-1.13914,-5.4481,-0.87365,-0.82376,-3.69533,-4.93855,-1.4151,-0.34095,-3.07003,-2.67786,-2.21885,-1.56442,-1.61436,-0.91779
700,-1.12028,-4.63933,-0.70794,-2.0155,-0.65379,-3.30173,-1.22264,-0.90383,-4.73774,-4.08526,-0.17693,-2.54438,-3.41995,-1.29645
701,-1.10645,-4.69254,-2.24098,-1.5647,-1.56966,-0.74659,-1.34238,-0.68836,-3.37734,-5.75828,-1.87413,-0.43771,-3.57246,-1.71983
702,-1.10422,-0.23585,-3.29435,-0.13143,-4.60298,-2.26484,-0.29788,-1.1106,-2.44987,-0.07699,-2.1208,-6.68088,-2.06616,-0.89845
703,-1.10342,-2.82965,-0.76314,-0.13006,-0.58039,-4.51552,-1.42554,-4.4484,-1.85059,-5.60914,-0.82158,-3.32713,-0.95456,-0.29303
704,-1.09644,-1.60534,-1.11484,-0.47352,-2.11368,-4.05709,-0.30327,-2.12352,-3.31584,-0.02364,-2.65016,-3.79381,-5.79104,-1.81017
705,-1.09579,-1.90641,-1.14907,-1.80534,-3.72763,-0.07389,-0.1838,-4.96198,-1.73469,-0.76316,-3.68023,-2.13917,-3.35422,-4.36658
706,-1.08855,-0.85181,-3.35414,-4.5701,-3.2452,-1.88299,-4.41243,-0.54234,-1.6207,-3.37255,-0.99955,-2.79148,-2.4717,-1.79199
707,-1.08699,-3.2166,-0.60004,-3.22452,-0.47577,-4.0981,-1.90777,-0.86834,-0.95382,-2.60736,-0.38647,-2.52663,-6.35401,-1.29816
708,-1.0866,-2.76235,-2.17919,-3.51493,-1.67347,-6.94645,-3.77455,-0.93351,-1.83296,-0.31233,-0.84786,-1.08588,-0.83289,-1.3652
709,-1.08205,-4.27339,-0.97988,-2.73692,-1.78202,-1.50099,-2.60474,-0.52172,-4.88584,-0.49214,-5.04998,-1.22563,-1.88906,-2.22358
710,-1.07377,-3.92534,-2.0483,-0.92714,-0.34702,-1.62805,-2.41909,-0.95712,-0.95897,-6.93906,-1.67018,-2.76719,-1.65747,-2.56524
711,-1.06861,-0.02982,-4.41616,-3.67165,-1.93968,-0.21913,-0.67708,-5.5509,-0.57081,-0.4584,-0.89405,-1.4623,-2.84192,-4.38661
712,-1.05663,-1.47843,-1.57001,-2.72758,-3.74668,-0.26774,-3.75761,-2.25041,-1.64921,-4.07591,-2.79885,-4.88455,-1.28687,-0.90471
713,-1.05529,-0.65359,-1.95907,-2.21255,-0.84281,-2.11285,-0.25237,-0.04461,-2.52984,-2.06405,-0.4632,-4.01782,-5.44061,-5.27898
714,-1.05526,-0.59073,-2.63224,-1.86244,-0.33967,-6.44128,-0.4872,-2.45883,-1.52197,-2.05378,-3.13815,-3.89874,-2.58278,-1.41357
715,-1.05016,-0.63568,-1.96251,-0.57041,-1.39946,-1.94607,-0.634,-0.36079,-0.74345,-0.59157,-6.56192,-2.17009,-5.13726,-3.60226
716,-1.04824,-0.35398,-1.7961,-0.51192,-0.51159,-0.34697,-4.56106,-1.86562,-3.30468,-2.14159,-4.57123,-5.82597,-0.5211,-0.07109
717,-1.04662,-0.436,-4.01043,-3.10079,-4.68366,-1.74302,-0.71389,-1.94373,-0.47841,-2.31078,-0.91659,-0.43907,-3.6951,-4.8475
718,-1.03835,-1.17561,-0.94435,-0.65144,-0.53885,-0.63994,-3.04515,-2.3511,-3.86964,-0.81214,-0.82346,-3.27372,-6.85459,-2.5901
719,-1.0376,-1.52222,-2.06028,-2.40894,-0.08483,-5.76542,-3.08719,-2.82523,-1.52753,-2.48228,-1.76392,-1.97106,-2.60267,-3.67875
720,-1.03444,-1.35753,-0.20029,-1.58597,-1.10454,-4.03221,-2.82411,-6.59124,-1.50782,-0.47784,-3.12363,-0.10679,-2.68038,-2.48559
721,-1.03314,-0.32704,-5.35177,-3.10108,-2.29573,-4.718,-1.18809,-1.87703,-4.07152,-0.92696,-1.09221,-0.81534,-2.8429,-0.85237
722,-1.03113,-2.97393,-3.86758,-3.40997,-0.05312,-1.30048,-4.09091,-2.55787,-0.25102,-2.65192,-0.37466,-1.02285,-4.73164,-2.80418
723,-1.0262,-1.86375,-4.50277,-3.42726,-0.61803,-1.70081,-3.41728,-0.20776,-1.95256,-2.88886,-2.48309,-2.19909,-4.4087,-2.4208
724,-1.02435,-1.36019,-1.28249,-2.71294,-3.09911,-0.59636,-5.81551,-1.29796,-1.33316,-0.39147,-0.98029,-2.59628,-5.39186,-1.98151
725,-1.01057,-1.49106,-4.50316,-3.23232,-3.69535,-2.1827,-1.57062,-0.92627,-2.95131,-4.30696,-2.74531,-1.79756,-1.93614,-1.58364
726,-1.0104,-4.38127,-2.46995,-2.54053,-1.5911,-0.59712,-0.65798,-1.75929,-1.70026,-3.9898,-2.27454,-1.61652,-1.55484,-5.63905
727,-1.00978,-4.20751,-3.03944,-0.41389,-5.52751,-0.00405,-2.3259,-0.61191,-1.62724,-0.59859,-1.8103,-1.71594,-5.09998,-0.54082
728,-1.00486,-3.81886,-4.75045,-2.13337,-1.58307,-2.97984,-4.71604,-2.80483,-3.35043,-1.87248,-0.63391,-0.46053,-0.19242,-0.64213
729,-1.00228,-3.1252,-4.16719,-2.68777,-1.92921,-5.21009,-2.13087,-2.66076,-2.64617,-0.20751,-3.66811,-0.51044,-1.06103,-0.51501
730,-1.00102,-0.01399,-5.13527,-1.43788,-2.71001,-6.22032,-2.99871,-0.11997,-1.0517,-0.96878,-1.95929,-0.72337,-1.43778,-2.65369
731,-0.99988,-1.02887,-0.02193,-1.50914,-4.36254,-2.4382,-5.91875,-1.37235,-1.75947,-1.16699,-0.79057,-3.60671,-1.41015,-3.70036
732,-0.99767,-1.13832,-0.17299,-4.31041,-3.8131,-0.34228,-2.9983,-0.84508,-2.32706,-2.05436,-0.5489,-0.71285,-3.7072,-5.52721
733,-0.99278,-0.83781,-1.85137,-1.50843,-1.92333,-2.07243,-0.21728,-0.50742,-1.61627,-4.39146,-2.5234,-5.44538,-1.1206,-5.01379
734,-0.99199,-5.09414,-5.67639,-1.36096,-2.86555,-2.74903,-1.43715,-1.05833,-1.99166,-0.4145,-1.21188,-1.79417,-0.09023,-3.34721
735,-0.99033,-3.53446,-1.61111,-2.30696,-2.74439,-4.84668,-1.28575,-0.2309,-0.77676,-1.49584,-1.50277,-0.20727,-0.14027,-6.38113
736,-0.98927,-5.71796,-2.92681,-0.71127,-0.68752,-0.92583,-0.73601,-2.47358,-3.85752,-1.8232,-4.02757,-1.71701,-1.67385,-3.01468
737,-0.98252,-2.695,-1.03365,-1.53241,-4.7587,-4.84076,-3.28425,-1.60045,-0.76615,-0.00879,-1.99016,-1.09512,-0.35922,-4.80134
738,-0.98164,-0.25476,-2.62358,-3.76426,-4.73813,-3.2974,-3.47739,-3.27139,-4.03415,-1.21939,-0.9577,-1.24178,-0.34821,-1.20829
739,-0.98061,-2.1173,-0.17091,-1.861,-4.98367,-0.52977,-5.6364,-1.4673,-1.04282,-3.41699,-3.98548,-0.54307,-1.38664,-1.07626
740,-0.96836,-2.48664,-0.05509,-2.19822,-1.54606,-3.55511,-1.28268,-2.94577,-1.88077,-3.69574,-6.0728,-2.55078,-1.11266,-0.93414
741,-0.96748,-1.94719,-2.17677,-0.0706,-1.34899,-5.6275,-0.47105,-4.99068,-0.42327,-2.08522,-1.63642,-1.70061,-0.72558,-4.6139
742,-0.96739,-1.72468,-3.35521,-3.59925,-3.42352,-0.6432,-1.17979,-2.59206,-2.55204,-3.33006,-3.81915,-2.72197,-1.81469,-2.95675
743,-0.96683,-0.36519,-1.51459,-1.56004,-3.10001,-2.0179,-2.64971,-2.56883,-0.05589,-4.83311,-4.83196,-2.77513,-1.15817,-3.33911
744,-0.9661,-3.5624,-4.33107,-1.25119,-0.39878,-3.14645,-1.04753,-4.79885,-0.45499,-2.21085,-0.64663,-3.16389,-3.97545,-0.73438
745,-0.95645,-2.81114,-0.88807,-4.24241,-1.86823,-2.38684,-1.08152,-0.33874,-4.13783,-0.10363,-4.92377,-4.11072,-0.23917,-1.89558
746,-0.94438,-2.19236,-0.63028,-5.72123,-0.37075,-2.74378,-2.86661,-1.62705,-2.74844,-3.69322,-0.75621,-1.12487,-1.90393,-3.99819
747,-0.93775,-0.37601,-4.30899,-1.46096,-4.99266,-2.775,-3.14848,-0.67867,-2.82461,-1.10652,-1.76049,-0.84133,-4.32597,-1.88485
748,-0.93701,-1.67428,-0.99958,-2.50472,-2.00467,-0.11808,-2.64969,-1.52817,-2.31272,-3.25815,-6.0359,-0.78262,-3.49121,-3.23416
749,-0.93654,-2.40301,-7.54173,-1.26125,-4.89941,-0.05489,-0.73076,-0.37201,-0.31982,-1.52025,-0.7372,-2.68743,-0.13505,-0.05442
750,-0.93447,-0.14429,-0.50213,-2.31589,-0.6623,-2.88867,-4.93938,-2.42041,-1.16883,-5.29432,-4.31328,-1.7403,-1.55628,-1.00028
751,-0.93329,-2.41217,-1.80738,-0.59614,-1.1032,-0.11947,-2.62428,-1.10413,-0.42603,-2.38693,-1.17149,-7.57332,-3.92203,-0.60189
752,-0.9315,-1.06799,-6.02198,-3.39144,-0.90383,-0.48704,-0.98216,-1.48801,-3.91726,-3.43029,-1.86848,-2.85656,-2.64833,-0.46483
753,-0.92562,-4.18369,-2.18583,-0.29936,-1.09886,-0.06141,-4.64374,-3.74689,-3.64935,-3.73038,-0.53871,-2.12695,-1.02873,-2.61759
754,-0.91385,-1.73464,-4.10955,-0.51198,-2.79956,-0.13434,-5.15204,-2.19174,-1.84904,-1.23324,-5.44339,-0.75957,-0.19118,-2.14914
755,-0.89343,-5.48817,-3.09928,-0.47239,-0.57706,-3.95078,-0.9238,-3.36419,-0.70589,-3.24357,-0.45226,-4.3129,-0.52445,-1.02006
756,-0.88334,-2.50027,-2.31976,-7.46562,-1.42995,-1.38043,-0.62207,-3.34322,-0.79096,-1.21572,-1.35893,-3.4994,-0.25684,-0.27417
757,-0.88188,-2.84459,-0.52666,-6.61231,-0.80215,-2.51366,-1.65674,-3.47404,-3.43882,-1.08771,-2.46889,-1.22281,-0.75134,-2.04725
758,-0.87861,-0.28144,-4.57446,-0.69487,-3.1538,-0.3463,-2.10157,-3.94376,-2.73849,-1.17044,-2.53368,-2.91224,-0.96271,-4.7966
759,-0.8739,-1.49067,-1.69213,-4.46403,-2.37819,-0.17897,-0.27632,-0.61517,-1.57892,-3.29431,-2.45384,-6.39018,-2.67516,-0.85031
760,-0.873,-0.60626,-0.13499,-2.6155,-3.29735,-0.83008,-7.95373,-0.07641,-0.84567,-1.20386,-1.5417,-1.09314,-1.44096,-3.06096
761,-0.85003,-5.2945,-1.19369,-0.23957,-0.30332,-3.64504,-4.7888,-0.90075,-2.68713,-1.63432,-2.54875,-0.24022,-2.05016,-3.46303
762,-0.84537,-1.91578,-3.79646,-5.30755,-3.1527,-1.89649,-0.74489,-3.93761,-1.41021,-2.40185,-1.47632,-0.31246,-3.6256,-0.50642
763,-0.84079,-0.89689,-2.69998,-1.03097,-1.39918,-2.37411,-0.77829,-0.89395,-1.48534,-1.57956,-5.03778,-6.36278,-2.27977,-2.31819
764,-0.83622,-1.81195,-4.21837,-3.46064,-0.87711,-5.61484,-1.02491,-3.11453,-2.47001,-3.369,-0.52082,-0.65194,-0.87067,-2.07244
765,-0.83598,-0.14396,-4.78636,-3.41818,-1.97245,-2.30738,-1.06676,-0.17409,-5.73716,-1.37394,-3.4013,-2.33615,-1.51121,-0.43748
766,-0.83122,-2.06085,-4.09257,-2.49714,-0.87656,-3.15229,-1.72643,-4.37529,-3.00143,-1.8475,-1.60761,-1.73259,-4.33646,-1.56049
767,-0.8231,-0.57842,-2.77799,-0.87097,-1.23547,-5.90664,-0.64489,-0.47305,-2.34865,-1.98896,-3.17831,-5.18915,-0.2706,-2.62363
768,-0.81968,-2.40061,-2.26184,-0.21036,-2.87218,-0.09592,-0.39596,-2.80497,-2.43705,-3.1386,-6.5015,-1.62319,-3.35831,-0.38627
769,-0.81883,-1.43561,-1.5235,-0.8054,-7.23001,-2.65982,-0.48044,-3.52703,-1.86759,-1.81154,-2.89831,-0.38825,-0.28817,-2.62238
770,-0.81438,-1.27282,-0.73266,-1.49507,-0.19686,-1.31669,-5.02087,-3.97718,-3.36493,-0.16699,-0.07709,-0.10964,-4.57173,-4.45824
771,-0.80845,-5.4647,-0.76291,-2.10449,-0.05638,-2.75194,-4.20286,-1.54727,-0.9484,-1.22795,-3.04859,-1.25174,-4.52349,-1.76299
772,-0.80576,-0.57209,-5.07976,-2.37193,-3.22541,-1.50128,-1.78399,-3.76692,-3.23943,-1.20072,-2.42655,-2.73541,-2.4629,-2.48836
773,-0.80266,-0.75727,-5.40596,-0.17032,-0.88769,-0.6146,-0.43552,-1.87475,-0.0618,-1.74893,-5.75676,-2.49382,-3.82551,-2.75723
774,-0.80114,-5.07779,-5.4157,-0.87945,-0.7087,-1.97532,-1.24201,-4.90705,-0.78713,-2.72531,-1.79316,-0.99552,-1.05396,-0.28437
775,-0.79925,-2.42812,-2.20727,-1.52812,-2.82823,-0.25051,-1.44728,-0.74497,-2.80492,-2.01555,-5.7246,-3.35238,-0.12853,-4.42617
776,-0.79896,-2.56756,-5.57129,-2.72018,-1.02636,-4.48478,-1.59862,-2.24427,-1.50952,-1.94754,-3.95054,-0.42769,-0.1668,-1.919
777,-0.79777,-0.00827,-3.6029,-2.00902,-2.55005,-0.58523,-2.00532,-0.86296,-1.58746,-2.95376,-5.53215,-2.01313,-2.41198,-4.36067
778,-0.79661,-1.40801,-0.51598,-1.42117,-3.29857,-3.01661,-0.64229,-5.00123,-4.60159,-3.26288,-1.14679,-3.04294,-2.14959,-1.63561
779,-0.79235,-2.42103,-2.16404,-1.16966,-1.86198,-1.85309,-0.47384,-2.90767,-1.63466,-1.43679,-2.7364,-3.12125,-5.71501,-4.15352
780,-0.7886,-2.35611,-0.70574,-0.46143,-4.71929,-2.28992,-2.52498,-3.69727,-0.98522,-4.93794,-3.2106,-3.05557,-0.72127,-0.19122
781,-0.78853,-3.9946,-0.67669,-1.49022,-0.1955,-4.01766,-4.96211,-0.0278,-1.79911,-4.45217,-2.96211,-2.19634,-0.73667,-1.65538
782,-0.78701,-3.69557,-3.86768,-5.29847,-1.46405,-0.76938,-1.42082,-3.31239,-3.35486,-3.12979,-0.5179,-1.0147,-0.51069,-2.08693
783,-0.7754,-2.09381,-1.03426,-1.10065,-0.87236,-2.44198,-2.50453,-1.63981,-2.84036,-7.88418,-0.53476,-1.86506,-1.28776,-1.18194
784,-0.77305,-3.37366,-0.04679,-1.10114,-0.59715,-3.57606,-1.63467,-5.31581,-3.38331,-2.38949,-1.29501,-1.21139,-3.94416,-2.62183
785,-0.76624,-1.77185,-5.30968,-2.13081,-0.75346,-0.23061,-5.88841,-3.69173,-3.15738,-1.37053,-1.05286,-0.50633,-1.0011,-0.63459
786,-0.76563,-1.40003,-0.77409,-2.77359,-0.73363,-5.11079,-1.60339,-0.38556,-0.03643,-1.79102,-2.37627,-6.51042,-2.39489,-1.67541
787,-0.76341,-3.97267,-3.91108,-3.59161,-0.86345,-1.82079,-1.48407,-0.07283,-2.49554,-0.99347,-0.98501,-5.98952,-1.74186,-1.44113
788,-0.76263,-2.92125,-2.92715,-1.22512,-1.22299,-1.01091,-0.71816,-3.62526,-3.21815,-1.60336,-5.95433,-1.37141,-2.3343,-2.98809
789,-0.75895,-5.03369,-1.22144,-2.45176,-1.64148,-1.63603,-0.51552,-3.53851,-3.65168,-2.80993,-2.43137,-2.26041,-3.51626,-1.95178
790,-0.75813,-0.21154,-5.63154,-3.43956,-4.29912,-4.06164,-0.48716,-3.10146,-0.79513,-2.48085,-1.49396,-1.30877,-0.51581,-0.04706
791,-0.75164,-5.47303,-2.78742,-4.22828,-1.16221,-0.54091,-4.71424,-0.23436,-1.39512,-1.48864,-0.42877,-1.62974,-3.52053,-0.71705
792,-0.74696,-5.50837,-2.21909,-0.95002,-3.83245,-2.91931,-2.61322,-0.44831,-0.7337,-1.42679,-0.19573,-3.8008,-3.91799,-0.78999
793,-0.734,-1.72823,-2.49726,-0.67234,-1.38799,-3.2264,-2.39143,-4.01318,-5.20983,-1.67099,-4.5916,-1.80049,-0.54915,-1.03182
794,-0.7312,-4.55266,-0.07058,-0.74526,-0.94746,-5.19396,-4.2335,-1.50842,-3.07195,-3.55923,-0.52608,-1.74715,-2.15478,-0.16786
795,-0.73,-3.05338,-3.35599,-1.74514,-2.248,-1.81965,-1.5316,-3.97928,-4.45114,-0.61337,-3.55397,-2.30491,-2.22269,-2.49361
796,-0.7257,-1.29554,-0.89002,-5.8686,-0.24973,-2.54092,-2.08466,-1.92542,-2.6422,-1.02704,-2.6408,-4.24182,-1.03843,-3.72953
797,-0.724,-0.19488,-3.91109,-4.13521,-5.79032,-1.53534,-2.22426,-1.09909,-0.19779,-3.27618,-1.67653,-0.81905,-2.28849,-2.34725
798,-0.72147,-1.99648,-3.35537,-3.56432,-1.81006,-1.83374,-6.30702,-0.94737,-2.81814,-0.91631,-0.41181,-1.39519,-1.14743,-3.46433
799,-0.71901,-1.95886,-0.12194,-6.83621,-0.10179,-4.26592,-3.72575,-0.08935,-1.50636,-2.23268,-2.69661,-0.12503,-0.77674,-1.28645
800,-0.70646,-3.23544,-4.07092,-0.87099,-0.6427,-6.13523,-3.11023,-2.4813,-1.44376,-2.81076,-0.53138,-2.08932,-0.09792,-1.78192
801,-0.70004,-2.49712,-5.35086,-2.95318,-3.35604,-0.72959,-2.48327,-0.20291,-0.42908,-4.91613,-3.08713,-1.7124,-0.6657,-0.81241
802,-0.69307,-5.30231,-0.84251,-1.09699,-4.38555,-0.74627,-3.12476,-0.0192,-1.9387,-3.77965,-3.79799,-0.21281,-2.12176,-1.7092
803,-0.69251,-0.0309,-1.44946,-1.48893,-0.35018,-3.67187,-0.53769,-5.00311,-0.06822,-1.04957,-5.85502,-3.65663,-0.24139,-2.73118
804,-0.69232,-1.32984,-1.5765,-3.05932,-0.10105,-2.35825,-3.15213,-3.40483,-1.45134,-0.81652,-4.43455,-3.42509,-4.87019,-0.95858
805,-0.68156,-0.78947,-0.83949,-5.4476,-3.87771,-0.00346,-6.1776,-0.55544,-1.25997,-2.77437,-0.5805,-1.18439,-1.17711,-1.61657
806,-0.67585,-0.68175,-1.73869,-0.50195,-3.75214,-2.15555,-0.91594,-0.56047,-4.03515,-3.54505,-2.78877,-2.31898,-0.35571,-5.81328
807,-0.6757,-2.34248,-2.04228,-0.17046,-3.84429,-3.92886,-1.93509,-2.35479,-3.79794,-4.79153,-3.02553,-1.24659,-1.49172,-0.18979
808,-0.6736,-1.15843,-1.71725,-0.41673,-0.85562,-0.95591,-0.92186,-2.25942,-1.24892,-3.26708,-6.9841,-0.15066,-1.74561,-4.83736
