leaf_index,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10
205,-6.88045,-2.34104,-0.00059,-2.30922,-0.01355,-1.8048,-2.6721,-0.44902,-1.05067,-4.61596,-2.97259
206,-6.87749,-3.36451,-1.35435,-2.3243,-1.27738,-4.07707,-0.47147,-2.88862,-0.61832,-2.62172,-0.25925
207,-6.87432,-1.27132,-3.04344,-3.96989,-1.39451,-0.50717,-1.40361,-1.24501,-0.82657,-2.1929,-3.85887
208,-6.87251,-0.63795,-1.13223,-1.42956,-2.34095,-3.78759,-2.95464,-3.04259,-0.34381,-2.10473,-2.58358
209,-6.86715,-2.12581,-1.4828,-1.12536,-0.61337,-0.81237,-3.40202,-4.58372,-3.31212,-0.11009,-0.50548
210,-6.86481,-0.05108,-0.80571,-0.29979,-0.13423,-5.21676,-0.1891,-0.94697,-1.58131,-1.94676,-4.20442
211,-6.86204,-0.74232,-4.16566,-1.05102,-2.03537,-2.01429,-1.93687,-0.21398,-0.5572,-0.58039,-4.61079
212,-6.86135,-3.17992,-2.38991,-0.43442,-2.35611,-5.32085,-0.03641,-0.52061,-1.56509,-0.31749,-0.4735
213,-6.85485,-3.47902,-3.3673,-0.0078,-1.97133,-1.84006,-0.50772,-1.95975,-1.27405,-3.74864,-1.58836
214,-6.85385,-2.7382,-2.54711,-2.87781,-0.18236,-4.05984,-0.78382,-1.94053,-2.67589,-0.77582,-1.44902
215,-6.85359,-0.48923,-1.21459,-2.7739,-1.08254,-4.28274,-0.6904,-3.65803,-0.21624,-0.32875,-3.17691
216,-6.85006,-1.49297,-2.87223,-2.14259,-1.74414,-3.61065,-1.6613,-2.58045,-2.97682,-1.53059,-1.14266
217,-6.84023,-1.3157,-0.67845,-2.16243,-2.94239,-4.21021,-1.49597,-0.34677,-2.54257,-2.67868,-1.99051
218,-6.83934,-1.85859,-1.92599,-1.73518,-2.09844,-1.86522,-0.66556,-0.18409,-0.12397,-0.09524,-5.88769
219,-6.83804,-3.36758,-0.46023,-1.51127,-0.18233,-0.41756,-1.87313,-1.72077,-0.26553,-5.35092,-2.00618
220,-6.83674,-2.34679,-2.42099,-2.8574,-4.49443,-0.16399,-0.42745,-1.77413,-1.57181,-0.81622,-2.65173
221,-6.83288,-3.01519,-3.51855,-1.91134,-1.76823,-3.15317,-0.56748,-0.43948,-3.46599,-0.74362,-1.42708
222,-6.83209,-2.94731,-2.55701,-2.4173,-0.44783,-2.10934,-1.51963,-3.51247,-3.01311,-1.39451,-1.39075
223,-6.82823,-0.48605,-0.67254,-3.01727,-2.12018,-3.76636,-0.1251,-1.41095,-1.22659,-1.39634,-4.40924
224,-6.82753,-0.10716,-0.22323,-0.82504,-1.31267,-6.2173,-0.13927,-3.09464,-1.62287,-0.18345,-0.03642
225,-6.82678,-3.71322,-0.1793,-2.60853,-1.5081,-0.64757,-1.54099,-2.45007,-2.10995,-0.84753,-4.0656
226,-6.82654,-4.19904,-2.89916,-2.23804,-1.99429,-1.30597,-3.00883,-0.57477,-0.85414,-1.90445,-1.71167
227,-6.82002,-1.97348,-0.778,-2.58131,-0.22109,-2.13408,-2.00921,-0.52164,-0.93372,-1.67707,-5.45231
228,-6.81731,-0.86714,-0.57318,-4.29793,-0.97677,-2.46467,-0.59565,-2.67036,-2.79887,-1.92493,-2.81395
229,-6.80643,-1.30872,-2.27786,-2.68658,-2.28063,-0.57281,-0.11205,-2.7942,-4.13539,-2.40204,-1.82555
230,-6.7992,-2.3472,-1.62696,-2.89601,-1.43872,-1.50967,-2.96387,-1.19745,-0.19517,-0.71917,-4.7016
231,-6.79772,-3.62551,-0.41691,-3.64379,-0.1238,-1.24632,-1.31414,-4.50625,-1.68505,-0.3256,-0.8052
232,-6.78975,-0.86793,-1.09406,-0.80456,-0.93876,-1.56482,-5.05822,-2.79628,-3.20823,-1.05571,-1.77757
233,-6.78961,-2.56654,-1.66346,-0.99876,-3.41949,-2.63344,-1.39357,-3.26244,-0.39955,-3.39265,-0.81626
234,-6.78307,-0.10291,-0.05827,-2.45138,-5.65486,-0.0062,-3.04713,-1.02329,-2.2321,-0.26736,-0.77676
235,-6.78124,-0.96413,-4.69421,-0.96263,-3.50948,-1.2529,-1.4077,-2.0701,-3.0431,-0.73698,-0.40771
236,-6.78042,-1.66418,-1.71648,-1.32868,-2.79098,-3.78956,-3.3957,-3.32449,-0.39809,-0.52995,-1.17134
237,-6.77785,-0.06884,-1.32514,-1.43184,-1.14453,-0.60269,-4.74652,-1.98219,-1.20568,-0.54349,-4.51322
238,-6.77634,-1.9522,-2.5752,-1.24074,-0.89928,-1.93397,-1.56444,-1.24822,-5.01757,-1.25545,-2.60622
239,-6.77308,-1.38406,-1.18652,-2.01083,-0.54117,-0.38169,-0.63954,-4.55349,-4.85836,-0.00072,-1.25418
240,-6.76951,-1.96536,-0.55111,-1.30424,-3.02091,-0.84389,-3.02051,-0.15381,-3.74982,-1.86155,-3.43432
241,-6.76604,-1.34265,-0.8845,-2.47669,-2.16787,-1.70721,-2.35838,-3.14403,-4.70671,-0.22029,-0.48881
242,-6.75939,-1.32412,-5.11731,-1.79019,-3.1844,-1.58645,-0.10267,-1.39373,-2.63525,-1.11106,-0.61365
243,-6.75798,-2.73367,-1.35903,-1.35317,-0.89224,-1.8523,-1.18818,-1.48684,-1.17367,-3.80029,-4.41695
244,-6.75755,-3.21839,-1.44566,-0.83508,-0.78261,-0.45677,-3.62598,-2.58108,-1.42389,-4.03654,-1.49606
245,-6.7554,-2.39574,-2.16848,-1.12776,-3.74159,-0.02474,-2.87468,-0.92376,-1.80957,-0.61824,-3.98458
246,-6.75506,-0.50587,-3.56965,-1.81583,-0.44107,-1.86884,-5.49658,-0.83775,-0.3748,-0.32491,-1.7962
247,-6.75474,-0.27077,-1.62497,-0.91751,-6.11359,-0.81563,-1.2132,-1.94426,-0.02684,-1.72555,-2.13222
248,-6.75415,-1.83899,-1.21051,-0.31834,-0.2252,-4.30114,-0.35414,-0.87823,-1.48192,-5.23837,-0.59075
249,-6.74605,-2.28203,-0.58868,-3.68733,-1.24603,-3.38174,-0.78472,-0.64361,-0.50883,-1.27934,-4.40747
250,-6.74574,-2.18917,-0.70366,-0.82315,-1.15389,-4.58282,-0.62789,-2.22265,-2.76772,-2.87766,-2.21822
251,-6.74403,-2.97044,-1.58588,-0.36361,-2.59023,-2.78291,-2.22391,-2.27151,-3.73772,-2.09979,-0.329
252,-6.74265,-0.30272,-1.18758,-1.46284,-1.02139,-1.18344,-3.88872,-4.46948,-0.47651,-1.9008,-3.08423
253,-6.73903,-3.44473,-0.38305,-2.4447,-3.50411,-4.19199,-1.30613,-1.10426,-0.91024,-0.72373,-1.57062
254,-6.73798,-0.35476,-1.46396,-4.86724,-0.66571,-3.05131,-0.3268,-1.74537,-0.004,-3.89065,-0.7725
255,-6.73696,-2.5361,-1.94647,-0.28339,-0.69684,-0.36959,-2.39086,-1.94067,-5.08545,-2.79054,-0.74766
256,-6.73494,-2.51002,-0.99089,-0.32384,-3.42755,-2.87161,-0.08829,-0.62764,-0.29962,-2.90998,-4.27785
257,-6.73465,-0.41976,-0.93589,-3.8486,-0.34844,-0.60506,-0.88917,-3.19803,-0.8258,-3.78446,-3.503
258,-6.7333,-0.39523,-1.5994,-0.61379,-2.62629,-3.28631,-0.62757,-4.74102,-1.46823,-1.37863,-2.6357
259,-6.7318,-0.55842,-0.4619,-0.93739,-3.2745,-2.66531,-4.34606,-1.24765,-3.02744,-0.39691,-2.38432
260,-6.71992,-1.43057,-3.92938,-1.98677,-4.10836,-1.99713,-0.87075,-0.4181,-0.5633,-3.2855,-0.70491
261,-6.71706,-2.86113,-2.98937,-1.71523,-2.33594,-1.19771,-0.04973,-0.98162,-2.28971,-3.53353,-3.03825
262,-6.7161,-1.35626,-1.31006,-3.44984,-3.35806,-1.58018,-0.77304,-2.94792,-2.62964,-0.62787,-3.01104
263,-6.71582,-0.55493,-4.26421,-2.21969,-2.60328,-1.57216,-2.5033,-0.54949,-1.65836,-3.14909,-1.73067
264,-6.71242,-1.66312,-0.28581,-4.36726,-1.15157,-1.53663,-2.18675,-0.53095,-3.53715,-2.89488,-1.83845
265,-6.70998,-2.47004,-3.03408,-1.90327,-2.64119,-3.60031,-2.04271,-1.52419,-0.09246,-0.1251,-3.09658
266,-6.70924,-3.42888,-0.62963,-0.80636,-1.04752,-1.93333,-4.33622,-0.56753,-3.32373,-2.50832,-0.93989
267,-6.70828,-5.4052,-3.47442,-2.78581,-0.28452,-0.96382,-0.29142,-1.39218,-0.78612,-1.39519,-0.59415
268,-6.70787,-0.52423,-2.03234,-0.83427,-1.38356,-1.44162,-1.08969,-1.54416,-1.82055,-6.22046,-0.57481
269,-6.70741,-1.14905,-2.74754,-0.72238,-1.25945,-2.59926,-2.9304,-1.05324,-2.25109,-4.41425,-1.74
270,-6.70584,-4.70213,-1.4198,-1.33904,-0.37568,-0.9577,-0.32345,-1.01213,-3.33001,-2.34785,-3.2131
271,-6.70371,-2.46982,-1.64021,-3.19717,-1.17085,-4.18149,-0.08601,-2.89373,-0.2358,-1.65867,-2.45039
272,-6.70353,-0.89915,-0.04215,-1.93637,-4.72413,-2.91528,-1.58039,-0.89753,-0.95038,-3.91646,-0.37626
273,-6.70012,-0.22355,-1.15704,-0.13834,-2.50183,-1.79321,-1.6728,-5.76924,-0.9151,-2.66795,-0.43366
274,-6.7,-3.23355,-2.6337,-0.01308,-0.20852,-2.75821,-3.33693,-2.81762,-0.40009,-2.70608,-1.87335
275,-6.6964,-0.70358,-0.74642,-1.65708,-5.81785,-1.29137,-2.12463,-1.38356,-3.06206,-0.1099,-0.16895
276,-6.69304,-3.8013,-0.97635,-2.09097,-0.54738,-1.69341,-2.47206,-0.83566,-3.36202,-3.11566,-2.1073
277,-6.69243,-1.14191,-1.70688,-2.33061,-0.26915,-2.69348,-3.86672,-1.61995,-0.90532,-0.89457,-4.36341
278,-6.69116,-4.28421,-3.27589,-1.30366,-0.16819,-1.41762,-1.2583,-2.87925,-0.03843,-3.43853,-0.84068
279,-6.68888,-1.66589,-1.57924,-2.09876,-4.28615,-3.57442,-1.6526,-1.51236,-1.24054,-1.28908,-2.49367
280,-6.68515,-1.20374,-0.16384,-0.29791,-1.30439,-3.80542,-1.34754,-0.54088,-1.64382,-0.03341,-5.72275
281,-6.68115,-0.02604,-1.00396,-0.3977,-1.45119,-0.70498,-0.24436,-6.18236,-1.48658,-3.04707,-1.34782
282,-6.68075,-1.1829,-1.93683,-3.63759,-1.80152,-2.95032,-0.35631,-1.12046,-3.7339,-0.01738,-3.11614
283,-6.67898,-0.15186,-1.6608,-0.96163,-1.74213,-0.26658,-3.41845,-1.4514,-3.24274,-2.53694,-4.22319
284,-6.67153,-1.90505,-0.21076,-3.62894,-0.66179,-2.97816,-0.12552,-0.19401,-3.0137,-4.45516,-0.59678
285,-6.66891,-1.1296,-2.42413,-0.92553,-4.62673,-0.83744,-3.10166,-0.58013,-1.19489,-3.32261,-1.72752
286,-6.66728,-2.48735,-2.58594,-0.9867,-0.93446,-1.05309,-2.59998,-1.51057,-0.93697,-5.30323,-1.29375
287,-6.66509,-2.16925,-2.40239,-1.54034,-0.27631,-1.80151,-0.69189,-0.89903,-2.30089,-4.37662,-3.69717
288,-6.66122,-1.7043,-1.33007,-1.29953,-1.04731,-2.35073,-3.75488,-0.2233,-4.4831,-2.89225,-0.17468
289,-6.66048,-2.0828,-0.9304,-1.00898,-1.50423,-2.8266,-0.21371,-2.6028,-4.24099,-0.39136,-3.7689
290,-6.66007,-3.01279,-1.47517,-0.43483,-2.96631,-0.17375,-1.89846,-0.95871,-5.03535,-0.07088,-2.34289
291,-6.65835,-2.28981,-0.71296,-0.41497,-2.63608,-1.91571,-2.23244,-4.12911,-0.73543,-2.92054,-2.83197
292,-6.656,-3.58914,-3.55642,-2.53298,-0.71431,-3.63469,-1.61284,-1.537,-0.22655,-2.14058,-0.65826
293,-6.65456,-0.42594,-0.10789,-2.86347,-5.09279,-1.34835,-0.07651,-0.35029,-3.06953,-2.47123,-1.97792
294,-6.6523,-1.53658,-0.85423,-0.56675,-1.53794,-4.52848,-3.11727,-1.21563,-4.13165,-0.97764,-0.49093
295,-6.64603,-4.80169,-0.23584,-1.715,-3.4094,-0.54872,-1.26049,-1.74929,-1.31142,-3.38658,-0.12042
296,-6.64543,-0.57205,-0.44035,-0.1896,-1.83697,-1.7824,-1.21957,-4.01771,-0.5638,-4.12791,-3.70714
297,-6.6381,-3.74334,-4.48142,-1.18854,-0.34307,-1.20877,-0.99971,-0.62336,-2.38329,-2.81736,-1.96031
298,-6.63373,-0.48283,-1.21251,-2.90028,-1.50344,-1.26322,-0.27959,-5.90588,-2.05549,-0.94274,-1.39688
299,-6.63155,-3.39083,-0.59821,-0.57858,-1.89764,-3.23663,-2.05797,-2.40843,-0.15697,-3.11577,-3.16022
300,-6.63122,-0.54587,-2.36702,-1.03503,-1.38907,-2.61583,-0.8373,-0.95232,-0.25763,-5.76707,-2.31286
301,-6.62897,-2.82148,-1.18689,-1.49648,-1.10724,-0.96625,-4.6012,-2.4271,-0.92111,-3.67098,-0.94965
302,-6.62821,-2.03349,-2.59389,-2.84621,-0.18604,-1.27336,-3.92167,-1.15388,-2.37682,-1.0439,-3.46361
303,-6.62212,-4.70749,-0.97388,-0.81306,-3.1791,-0.97026,-2.556,-2.95143,-0.48735,-2.16222,-1.08291
304,-6.6151,-5.39662,-2.88568,-1.10598,-0.10559,-1.10303,-2.388,-3.08232,-0.31334,-1.00437,-0.16916
305,-6.614,-2.04161,-3.54379,-1.93901,-1.15608,-1.55224,-0.9445,-2.57177,-1.0357,-1.69617,-4.53508
306,-6.6127,-1.62372,-2.7909,-1.26573,-2.55761,-4.51773,-1.10525,-1.8993,-3.14546,-0.19505,-1.59135
307,-6.60946,-3.3985,-0.60052,-2.08194,-0.15069,-3.70964,-1.80624,-1.7227,-1.49633,-1.56716,-3.91928
308,-6.6093,-3.67318,-0.0757,-3.116,-4.07647,-2.09608,-3.02259,-0.58609,-0.40122,-1.36722,-0.76725
309,-6.60829,-1.28443,-2.12603,-0.12272,-0.08726,-3.12276,-0.84868,-0.50686,-5.27529,-3.40225,-0.07265
310,-6.60706,-1.91669,-1.57064,-1.66243,-1.49861,-1.56255,-5.30915,-0.91103,-2.65444,-0.57145,-2.52299
311,-6.60635,-2.4395,-1.41411,-1.63692,-2.40748,-3.19947,-2.10761,-1.23,-2.87846,-3.88399,-0.60612
312,-6.60181,-1.51361,-1.27431,-1.86986,-1.31418,-0.90519,-2.87126,-4.4431,-0.43087,-4.207,-0.76724
313,-6.60086,-3.02199,-0.8303,-1.26256,-2.36998,-3.77303,-0.95714,-4.40167,-1.60329,-0.17476,-1.50612
314,-6.59816,-1.35479,-3.34368,-2.23694,-3.8079,-2.32724,-0.85723,-1.06223,-0.68608,-0.25819,-4.01596
315,-6.59688,-3.53281,-1.03389,-1.69135,-2.80306,-1.20622,-0.92045,-1.35694,-4.14998,-1.83875,-2.73256
316,-6.59664,-2.36559,-0.91894,-0.3564,-2.29751,-3.5038,-2.79597,-1.70922,-3.684,-0.93372,-2.67938
317,-6.59175,-3.41253,-2.00028,-3.59985,-1.92439,-2.77352,-1.53787,-3.04317,-1.24368,-0.29393,-1.81346
318,-6.58874,-0.76322,-0.65326,-4.2994,-3.89143,-0.89838,-2.46924,-3.28406,-1.12908,-1.03268,-1.38589
319,-6.58187,-3.22228,-0.79451,-3.75614,-3.59459,-0.82861,-3.41188,-0.59858,-0.0946,-1.6597,-1.78482
320,-6.58069,-1.2994,-0.64986,-4.01654,-0.26287,-1.87172,-1.33749,-2.71603,-4.34122,-2.03389,-1.65233
321,-6.58002,-4.49113,-4.49264,-0.14325,-2.53653,-0.93651,-2.19221,-0.01242,-1.50442,-0.70368,-1.20557
322,-6.57768,-0.41335,-0.46624,-0.41068,-0.04375,-2.46365,-4.0182,-3.57963,-3.24202,-3.25276,-0.23445
323,-6.5763,-3.11776,-2.47798,-0.36448,-2.27317,-3.54956,-0.52824,-2.20152,-1.03407,-1.21616,-3.9138
324,-6.57499,-2.17855,-4.00155,-0.35422,-3.5304,-1.61829,-3.17749,-2.74181,-0.73501,-1.51838,-0.58589
325,-6.57486,-4.17649,-0.62182,-0.27436,-1.34635,-4.34134,-1.59018,-2.31264,-2.34901,-1.18313,-1.84708
326,-6.57469,-0.73892,-0.28965,-0.71388,-1.25348,-5.49999,-1.51342,-4.22444,-1.39107,-1.2365,-0.46083
327,-6.56786,-0.99501,-6.03296,-0.28162,-1.03152,-2.44674,-0.4847,-1.26969,-2.26786,-0.90889,-2.12847
328,-6.56278,-5.58732,-0.94726,-1.52967,-2.84642,-0.2314,-2.28959,-0.99097,-0.91889,-1.2354,-2.39249
329,-6.56125,-0.09632,-1.83907,-3.01991,-0.01743,-5.24717,-1.84515,-1.23789,-3.18108,-0.6527,-1.19305
330,-6.55984,-5.18238,-0.18392,-2.68561,-0.59126,-0.79337,-2.83879,-0.6499,-0.51581,-3.43725,-1.15073
331,-6.55917,-2.07135,-1.62686,-2.22648,-0.31303,-2.32584,-2.15434,-4.77033,-3.32133,-0.97511,-0.44273
332,-6.55852,-0.10675,-6.72297,-0.66015,-2.41329,-1.25929,-0.57,-0.21335,-1.00092,-1.48725,-0.58843
333,-6.55705,-2.30768,-0.94698,-0.76073,-0.51025,-2.64215,-2.4001,-1.57187,-2.25817,-5.39813,-0.70175
334,-6.55387,-0.02109,-3.29137,-0.74668,-1.24557,-3.8337,-0.29885,-3.15688,-0.81986,-2.8686,-3.23276
335,-6.54873,-2.02671,-0.24759,-3.37744,-1.01575,-2.28475,-2.26071,-1.49518,-1.14126,-4.42141,-2.66245
336,-6.53193,-0.46506,-2.76321,-0.63627,-1.05936,-1.18826,-4.85567,-2.38764,-3.97665,-0.6972,-0.98237
337,-6.53116,-0.34548,-1.47121,-2.7523,-0.28049,-0.3436,-5.10546,-2.48794,-2.44638,-1.68861,-2.48928
338,-6.5287,-2.02986,-1.40923,-0.59162,-2.83206,-1.12604,-5.12295,-0.3963,-2.16116,-1.02499,-3.08357
339,-6.52778,-1.93034,-3.45021,-0.15233,-1.29154,-4.09955,-0.37613,-2.58521,-2.1507,-1.28477,-3.18738
340,-6.52683,-1.54935,-2.33445,-3.5758,-1.42043,-3.86396,-1.02809,-0.0866,-1.78749,-1.44819,-3.66872
341,-6.52583,-1.15746,-0.6973,-0.83823,-0.41984,-4.4169,-3.69812,-0.15919,-0.4653,-4.61208,-0.10201
342,-6.52544,-1.51155,-2.69334,-1.10124,-0.8031,-1.88935,-0.71657,-1.6713,-2.48604,-2.97975,-4.90779
343,-6.52503,-1.91129,-0.44284,-5.30127,-2.77716,-3.06144,-0.79982,-2.28861,-1.284,-0.87798,-0.29891
344,-6.52348,-2.54115,-4.72511,-2.43845,-0.43439,-0.32575,-1.25626,-2.74358,-1.0745,-3.24461,-1.27738
345,-6.52288,-2.02981,-2.16272,-3.60433,-4.58627,-1.42881,-2.86365,-1.53663,-0.09974,-1.34935,-0.44219
346,-6.52286,-1.15703,-0.67048,-4.69313,-2.57971,-1.2361,-2.16971,-1.74945,-0.1979,-2.13401,-3.61862
347,-6.52019,-0.02517,-1.18241,-1.39717,-0.22655,-6.12258,-2.50689,-0.15154,-0.68172,-2.01661,-2.40001
348,-6.51987,-0.60213,-3.82022,-4.51958,-0.09399,-0.879,-1.96629,-0.50698,-2.19942,-2.59744,-2.37047
349,-6.51668,-3.02908,-2.50264,-2.14347,-3.28531,-1.73709,-4.75208,-0.55422,-0.2556,-0.71025,-0.4796
350,-6.51584,-5.67502,-0.74241,-1.70301,-2.66027,-0.72426,-0.63735,-0.0353,-0.20702,-1.68199,-3.31745
351,-6.51496,-5.24003,-2.90371,-2.31381,-2.32246,-1.04808,-0.2339,-1.85915,-1.25009,-1.49797,-1.58178
352,-6.51115,-2.25347,-1.86641,-1.39034,-5.20535,-3.64087,-0.1004,-2.00406,-0.10303,-1.42475,-0.83172
353,-6.50931,-1.04134,-0.67056,-1.1242,-2.48149,-1.59815,-1.44596,-3.0874,-1.73578,-4.60457,-3.20645
354,-6.50892,-0.95565,-0.75408,-1.53842,-0.83102,-3.46732,-2.97154,-4.22556,-3.05162,-0.14789,-2.24784
355,-6.50592,-1.70237,-2.83667,-3.9946,-1.09864,-0.47354,-3.18796,-1.61872,-1.00323,-3.93719,-0.22096
356,-6.5055,-0.92923,-0.81762,-1.36392,-3.00699,-5.16373,-2.60343,-0.75122,-1.69179,-2.29042,-1.7691
357,-6.50495,-4.13008,-1.81754,-2.21425,-1.25634,-0.81481,-0.82425,-0.65632,-3.71136,-3.757,-1.08632
358,-6.50346,-0.90676,-0.31594,-0.58328,-3.61948,-1.83373,-5.16037,-0.58975,-2.1822,-2.54111,-1.33531
359,-6.50263,-0.01519,-1.32728,-1.63651,-0.73099,-3.21504,-1.38898,-2.90667,-2.71944,-4.57198,-1.93095
360,-6.49742,-1.74666,-2.10411,-1.10509,-0.34166,-2.48764,-3.31545,-3.28474,-2.71305,-1.52318,-3.36402
361,-6.4876,-0.24377,-0.85677,-2.55917,-0.46327,-3.94456,-5.17135,-1.50825,-0.65414,-1.23943,-1.9525
362,-6.48151,-1.06837,-4.87241,-2.01326,-3.0214,-0.99889,-1.29464,-0.90172,-3.51394,-1.01978,-1.74681
363,-6.47916,-5.95808,-0.91586,-0.60418,-2.25865,-0.50801,-0.75384,-1.69983,-1.86909,-1.29481,-2.7075
364,-6.47561,-0.58663,-2.50627,-3.90597,-1.52541,-1.28932,-2.98783,-1.81964,-2.22618,-0.10109,-3.87181
365,-6.47374,-0.1381,-0.42978,-5.60015,-1.07039,-0.81649,-1.53499,-2.20966,-2.36496,-2.63748,-2.21918
366,-6.47184,-1.41284,-0.07012,-3.3377,-0.86598,-1.16831,-1.39025,-1.87538,-0.78494,-6.06379,-0.15358
367,-6.47179,-3.61844,-1.70386,-1.88387,-0.79823,-0.31156,-4.28257,-0.37014,-3.93043,-1.25998,-1.52425
368,-6.46239,-2.45511,-0.69286,-1.29218,-2.50921,-0.38272,-1.96612,-1.27682,-1.80081,-4.37278,-3.96959
369,-6.45911,-1.49189,-2.46931,-2.96267,-2.23224,-4.43062,-1.91877,-2.43969,-1.63129,-2.05716,-0.19791
370,-6.45838,-1.59278,-1.00675,-1.60527,-1.57723,-0.285,-4.36973,-2.45523,-0.72323,-4.89283,-0.08693
371,-6.45836,-0.59109,-1.80934,-1.62085,-2.32072,-1.41273,-0.71275,-5.14019,-1.65317,-2.45347,-2.99596
372,-6.45574,-2.73213,-0.83695,-2.12854,-2.21548,-3.43046,-1.15633,-3.38024,-0.36779,-0.23027,-3.99997
373,-6.45455,-1.46764,-2.68927,-1.65703,-3.51164,-1.39918,-2.80257,-1.49395,-3.99449,-2.2662,-0.86004
374,-6.45326,-3.63234,-1.24002,-4.49623,-0.25865,-0.11047,-3.00515,-0.70968,-0.62322,-2.3924,-2.77168
375,-6.45203,-1.28829,-2.63583,-0.89595,-3.26777,-0.45876,-1.80394,-0.31417,-1.27944,-5.60987,-1.26963
376,-6.45148,-3.94278,-1.13287,-3.28758,-1.41991,-3.23185,-1.03791,-0.84327,-1.52109,-1.99242,-3.19509
377,-6.44738,-2.38813,-1.99188,-1.28546,-3.55624,-2.08765,-0.34102,-3.76501,-1.15312,-3.53915,-1.39862
378,-6.44494,-0.88319,-4.2353,-1.9977,-1.0612,-0.38986,-0.72515,-1.66337,-4.02638,-3.71325,-1.08779
379,-6.44374,-4.74499,-2.1937,-0.86272,-1.56023,-1.34482,-1.13683,-4.52639,-0.0903,-2.04261,-0.4503
380,-6.4406,-2.91506,-0.0886,-4.94414,-3.11664,-1.95706,-1.6273,-0.60582,-2.99921,-0.05555,-0.10859
381,-6.44059,-1.0156,-2.71341,-1.88765,-2.5763,-3.49754,-0.37881,-4.77415,-0.32669,-0.11429,-2.15305
382,-6.43927,-1.63758,-1.54799,-1.28248,-1.06316,-1.94027,-2.87581,-2.38094,-3.68879,-4.11773,-1.5544
383,-6.43777,-2.16709,-0.33604,-2.42042,-4.84081,-2.79032,-0.93429,-1.28799,-1.97831,-2.88085,-1.38684
384,-6.43049,-4.20854,-0.85787,-2.03,-4.05298,-3.01627,-0.56539,-2.34175,-0.27154,-1.03311,-1.90029
385,-6.42996,-2.0066,-0.63726,-0.72723,-3.50466,-2.58713,-2.44303,-1.31256,-5.10112,-0.80074,-0.60371
386,-6.42675,-0.17882,-0.01441,-4.0341,-0.24453,-2.29657,-0.20513,-2.95518,-1.27658,-4.0558,-3.19411
387,-6.42595,-2.88492,-1.96221,-0.94156,-0.845,-4.03177,-2.85068,-0.61208,-3.62762,-0.86043,-2.50547
388,-6.41807,-1.25199,-2.85844,-0.58233,-1.90146,-1.77811,-1.44097,-1.68635,-1.56368,-1.38766,-5.71515
389,-6.41792,-1.32125,-2.44329,-0.01702,-0.61475,-4.44603,-1.56688,-1.8345,-3.37408,-3.69448,-0.3088
390,-6.41672,-1.68384,-0.77676,-6.14123,-0.02858,-0.35328,-0.54842,-1.36572,-0.40706,-3.12246,-2.3378
391,-6.41583,-0.48615,-1.97599,-0.19914,-2.13005,-1.28429,-2.37654,-2.78628,-2.68624,-3.05031,-4.30564
392,-6.415,-1.04282,-2.8195,-3.76108,-0.26558,-3.91104,-2.02336,-1.32485,-3.34968,-1.44307,-1.0706
393,-6.4103,-0.61922,-2.671,-0.17583,-1.2816,-3.53554,-0.09036,-3.53403,-3.90577,-3.04551,-0.435
394,-6.40816,-0.88243,-2.90538,-0.25838,-0.74204,-2.0107,-0.67217,-1.25591,-0.30381,-4.83664,-4.4205
395,-6.40607,-2.32215,-0.19311,-4.27104,-3.04601,-3.07554,-0.19193,-1.2478,-1.06367,-1.12056,-3.54582
396,-6.40584,-3.74346,-3.29711,-0.70222,-0.38151,-0.66591,-2.68312,-4.42323,-0.17373,-1.39271,-2.06511
397,-6.40565,-0.04007,-0.33105,-0.67974,-1.92262,-0.66036,-1.60225,-0.69176,-2.79539,-4.36572,-4.9338
398,-6.39891,-0.6941,-5.62188,-0.6513,-1.988,-1.92866,-2.04457,-1.75823,-0.96957,-3.23395,-0.44781
399,-6.39498,-3.02029,-0.32604,-4.20619,-3.87087,-0.17428,-3.31593,-0.65937,-1.68054,-1.69375,-0.21578
400,-6.39152,-2.33884,-1.92841,-3.32135,-2.20266,-1.35893,-3.46565,-0.10678,-1.1356,-2.58758,-3.49607
401,-6.39011,-1.93796,-3.65044,-1.55558,-4.3971,-2.11724,-3.20625,-0.21477,-2.30887,-0.1768,-0.39964
402,-6.38725,-2.32354,-0.21195,-0.51301,-3.68315,-1.829,-2.71961,-1.16724,-3.42568,-3.93319,-0.78823
403,-6.3856,-5.61843,-1.63191,-3.01563,-2.31206,-2.30287,-0.62986,-1.6468,-1.2835,-0.29065,-0.641
404,-6.38534,-2.09666,-3.02346,-0.12375,-1.85897,-0.73451,-1.85372,-0.94009,-1.19177,-2.70079,-5.35209
405,-6.38506,-4.45537,-1.17943,-2.29828,-3.13029,-2.33421,-1.90053,-0.36494,-2.68578,-1.93414,-1.66156
406,-6.38448,-0.23475,-3.67897,-1.55648,-3.08385,-1.56483,-0.00117,-0.88679,-3.1876,-0.17264,-4.50445
407,-6.38335,-0.46939,-2.13682,-2.95132,-4.18752,-4.01278,-0.05331,-1.0683,-0.15922,-0.0702,-3.3082
408,-6.38308,-1.23075,-1.5332,-2.61943,-2.18401,-3.55484,-1.01058,-0.80306,-1.86079,-2.91551,-4.18255
409,-6.38264,-1.21771,-0.41575,-2.65825,-2.83217,-1.66631,-4.27239,-3.39601,-2.58246,-1.57029,-0.90613
