leaf_index,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13
161,-5.2283,-1.94868,-4.23088,-0.29202,-0.51528,-2.97002,-1.41799,-3.36597,-3.07869,-3.50024,-1.23544,-1.74433,-0.37818,-1.41875
162,-5.1825,-2.3201,-0.47641,-2.05259,-2.48352,-1.62637,-0.73516,-5.90728,-2.00444,-2.68994,-0.13664,-1.84392,-1.46663,-1.49869
163,-5.18178,-0.753,-2.96295,-0.08386,-0.64414,-0.86448,-0.1803,-2.44762,-0.61494,-1.43355,-2.10692,-6.34045,-2.11942,-2.2461
164,-5.17926,-0.75239,-1.09391,-2.19462,-0.57183,-2.60208,-4.05552,-2.806,-1.33243,-3.95976,-0.06634,-2.86439,-2.8501,-1.17906
165,-5.17707,-3.08983,-2.57411,-4.49126,-2.25105,-1.96101,-2.39988,-0.84314,-0.5233,-3.92326,-0.36092,-0.2724,-1.94532,-1.34754
166,-5.16735,-2.52937,-0.43029,-0.28361,-0.58803,-2.36202,-0.13189,-0.2397,-2.08604,-1.3137,-2.65643,-4.28772,-2.6851,-4.68051
167,-5.1668,-0.7162,-2.78949,-0.19126,-1.62318,-3.07184,-1.40513,-3.4606,-1.54477,-0.74489,-0.90523,-1.15737,-0.16574,-5.8159
168,-5.1621,-1.25814,-0.54527,-4.229,-2.68111,-0.64356,-3.59379,-2.41455,-1.70377,-1.33432,-0.66834,-3.25425,-2.52882,-2.26388
169,-5.15839,-1.29207,-1.70043,-0.12116,-0.41839,-1.8946,-2.37887,-2.7971,-4.48385,-2.48995,-4.81987,-0.98764,-0.04851,-1.02685
170,-5.15289,-3.32751,-0.91751,-2.07329,-0.21907,-1.12551,-0.10808,-6.26695,-3.10316,-0.66732,-0.46359,-2.22847,-1.16001,-0.18013
171,-5.14982,-1.2,-2.62777,-1.21756,-0.4909,-0.24733,-2.40384,-2.19228,-2.81624,-1.76991,-1.64043,-2.81223,-1.86276,-5.2566
172,-5.13974,-1.19753,-0.68511,-1.54239,-0.96495,-3.31911,-0.46144,-3.10309,-4.4337,-4.77663,-0.66912,-0.54236,-1.95568,-0.68593
173,-5.13151,-2.86509,-1.9353,-0.88481,-1.9369,-1.73886,-3.26248,-0.97482,-0.34353,-2.42855,-1.20949,-2.73456,-3.09105,-4.24855
174,-5.12832,-0.65242,-3.79816,-3.075,-0.08274,-0.91846,-2.63603,-2.66536,-4.78873,-0.54825,-2.14015,-0.39696,-1.50812,-2.06035
175,-5.11812,-2.08846,-1.19412,-1.66508,-4.19926,-1.24665,-1.79906,-0.57351,-1.12013,-2.32323,-0.92656,-4.62194,-3.68762,-0.14093
176,-5.11612,-0.77746,-3.31774,-6.65806,-0.62193,-0.20109,-0.00052,-1.34635,-0.2658,-0.2455,-0.78583,-0.25186,-0.88767,-3.74753
177,-5.11413,-0.33241,-0.835,-1.18825,-2.79752,-4.94489,-0.65495,-1.79285,-0.75895,-3.47884,-2.20821,-0.43268,-0.70354,-4.17946
178,-5.1127,-1.53255,-1.44686,-5.18474,-0.67551,-2.60599,-2.37858,-0.29775,-2.7043,-2.53377,-2.01259,-1.37402,-2.89396,-1.22318
179,-5.11249,-3.53914,-1.34235,-0.00956,-1.19325,-5.83522,-2.25108,-3.13186,-0.98567,-0.80535,-0.76952,-0.49559,-1.09624,-2.3507
180,-5.10521,-0.16278,-2.88238,-1.0642,-2.49112,-0.01412,-1.70955,-0.79963,-1.36995,-1.66183,-0.78042,-3.53006,-1.81517,-5.80502
181,-5.10015,-2.71274,-0.0699,-2.41092,-3.42642,-1.29663,-1.22513,-2.16032,-0.09206,-0.63097,-1.52061,-2.20818,-4.22866,-3.96813
182,-5.09153,-2.43966,-1.66289,-0.05256,-2.11576,-0.74278,-3.32074,-1.53434,-2.79207,-4.81764,-2.76378,-1.90137,-0.0007,-2.16513
183,-5.06858,-0.5859,-4.28597,-1.47075,-2.22447,-3.06445,-2.76063,-0.62672,-1.88133,-2.05947,-2.45483,-2.91668,-2.95628,-0.16446
184,-5.06292,-0.19384,-0.07685,-3.5551,-4.30238,-1.0979,-1.85838,-1.24718,-0.2555,-0.46858,-4.23099,-2.33585,-0.04302,-3.64904
185,-5.05926,-1.59503,-1.07555,-3.19396,-2.1063,-2.97231,-2.37466,-1.53549,-4.9588,-2.36926,-2.12635,-1.90318,-0.17102,-0.92621
186,-5.05851,-2.09051,-2.34348,-0.28266,-5.58364,-1.70032,-0.3413,-1.09102,-0.44775,-1.61319,-0.86263,-0.93731,-2.13939,-4.48241
187,-5.05728,-3.60279,-0.79248,-2.51934,-2.00001,-2.22619,-0.95163,-1.85694,-1.98974,-0.00221,-3.80835,-2.49886,-4.05553,-0.06853
188,-5.04499,-0.02447,-4.76728,-0.48511,-0.38333,-1.34579,-0.11244,-0.81287,-0.23364,-2.42703,-0.38756,-1.39689,-6.19639,-1.58488
189,-5.04357,-2.78211,-3.37698,-1.76868,-2.70397,-2.38752,-1.07461,-1.87828,-0.46826,-3.14666,-0.1673,-2.96203,-3.83474,-0.98391
190,-5.04332,-3.50796,-3.49644,-1.69685,-2.61376,-1.38278,-0.01293,-0.12624,-0.80202,-2.63917,-4.29281,-2.66896,-0.26579,-2.27247
191,-5.03754,-2.14149,-0.26658,-0.14676,-4.13982,-2.66215,-1.52616,-1.62108,-2.41065,-3.92058,-0.86881,-0.03349,-0.65234,-4.28937
192,-5.02086,-1.39199,-3.6537,-1.35646,-2.12404,-3.76341,-1.50736,-2.59832,-2.11272,-0.12346,-0.60745,-4.79876,-0.76295,-1.22785
193,-5.01613,-0.46491,-1.32997,-0.32685,-5.20673,-2.86969,-3.31993,-3.4753,-0.70474,-1.54425,-0.19301,-0.77668,-1.12479,-3.08462
194,-5.01408,-2.03608,-3.88831,-5.20884,-3.19812,-1.81652,-2.31456,-1.57982,-0.85849,-0.68702,-1.6175,-0.79189,-1.53079,-0.53468
195,-5.01402,-0.00187,-1.56553,-1.97896,-4.14853,-0.02768,-2.038,-3.77566,-2.04465,-1.55226,-3.02077,-2.06429,-2.82475,-2.21735
196,-5.0058,-2.36768,-2.93935,-1.91805,-0.01893,-2.67376,-2.74767,-5.38577,-1.01921,-1.49869,-2.13325,-1.41042,-0.25833,-1.84936
197,-5.00266,-1.8737,-0.96466,-4.03874,-0.19459,-5.51262,-1.48267,-0.33925,-0.95288,-2.53066,-3.15387,-0.83583,-0.66099,-1.75663
198,-4.9904,-3.40745,-4.15725,-1.0712,-0.19521,-0.04343,-1.80961,-1.47775,-0.29074,-0.64002,-0.26127,-3.04995,-0.85237,-5.38196
199,-4.97767,-1.03994,-2.02708,-6.49876,-0.88795,-1.94898,-1.80108,-1.9415,-0.15432,-1.24055,-2.89617,-1.0789,-0.45773,-2.2077
200,-4.96843,-1.32355,-3.26674,-1.18136,-0.8835,-1.51549,-2.62237,-2.16552,-2.04812,-4.45355,-0.39857,-2.58989,-0.07139,-3.99395
201,-4.96689,-0.14755,-0.84393,-1.58469,-0.16799,-4.08239,-0.74992,-2.66124,-1.35784,-1.08374,-1.80745,-2.61757,-0.32776,-5.87383
202,-4.96241,-3.51864,-3.7984,-0.32905,-1.78112,-3.98336,-1.06766,-2.26431,-0.2179,-0.95908,-0.24377,-3.94278,-0.16285,-2.55974
203,-4.9478,-5.26601,-0.56031,-2.34392,-0.54118,-2.35438,-0.65253,-0.62262,-2.227,-1.13463,-1.04534,-3.07375,-3.87835,-1.87132
204,-4.94731,-2.6516,-0.05564,-0.93336,-2.29414,-2.5483,-3.96041,-0.90097,-3.34433,-0.64887,-1.24009,-3.79354,-1.59072,-3.04968
205,-4.94272,-0.2261,-2.58436,-0.40366,-1.77927,-1.2445,-3.12458,-4.26971,-4.4313,-0.60027,-0.66507,-3.16758,-0.8681,-2.17769
206,-4.93161,-4.14865,-0.06156,-2.31619,-2.43985,-5.02807,-0.21386,-0.1743,-3.12524,-0.34059,-2.48583,-1.41655,-1.18378,-1.52269
207,-4.93133,-2.2854,-6.02772,-1.96572,-0.92683,-0.94552,-2.76031,-3.64572,-1.15963,-0.59201,-2.30124,-0.13876,-0.62677,-0.44131
208,-4.92827,-2.33213,-1.37918,-2.69811,-0.2488,-2.82974,-2.02419,-3.39325,-1.45881,-1.14543,-4.10631,-3.11485,-2.08703,-1.74665
209,-4.92794,-1.17545,-1.45838,-0.29032,-0.69134,-1.28637,-6.025,-2.36104,-0.23965,-3.58622,-3.23246,-1.09462,-1.85105,-0.35076
210,-4.92026,-1.59026,-0.97904,-0.15815,-2.65611,-1.50274,-2.33062,-0.24853,-2.24942,-4.31802,-0.85114,-1.113,-5.19087,-2.20418
211,-4.91824,-1.10189,-1.45348,-1.19569,-3.5044,-0.652,-1.58462,-2.56998,-1.09681,-1.40069,-0.58996,-1.3208,-5.18326,-4.13631
212,-4.91821,-1.09497,-1.62573,-2.3869,-3.95318,-0.75141,-2.72636,-0.30723,-0.48748,-3.01005,-3.28252,-0.14357,-4.67449,-0.77959
213,-4.91703,-0.74957,-2.49492,-5.25096,-0.79187,-4.22145,-0.90786,-1.28882,-2.05504,-1.42494,-3.12826,-1.08502,-0.5853,-1.72375
214,-4.91174,-0.30219,-4.30138,-0.17317,-2.11618,-3.68211,-1.0028,-1.60634,-0.19603,-1.67271,-2.72374,-0.03011,-4.05343,-2.99053
215,-4.90973,-3.34871,-1.1418,-0.62682,-2.65338,-1.72034,-0.04396,-3.00998,-0.47254,-1.84627,-5.74215,-2.39286,-0.5712,-1.12508
216,-4.90827,-2.24159,-1.13544,-1.58392,-3.35265,-1.81762,-1.47305,-0.55456,-0.84656,-5.49378,-3.08559,-1.09093,-2.77414,-0.87159
217,-4.90747,-0.23575,-2.43744,-1.04149,-1.18665,-3.13843,-0.59404,-3.34895,-4.06572,-0.94442,-1.3158,-1.40153,-4.98482,-0.20756
218,-4.90743,-1.64559,-5.76498,-2.6718,-2.00803,-0.365,-1.97963,-4.47064,-0.03059,-0.43742,-1.315,-0.26676,-0.39784,-1.6167
219,-4.90736,-2.05721,-0.31206,-1.77824,-0.11612,-3.0929,-1.7035,-3.40622,-0.67133,-5.55578,-0.79112,-2.40402,-2.39786,-0.93282
220,-4.90684,-1.84966,-3.84476,-2.16086,-0.80915,-1.64464,-0.0279,-3.25444,-2.02767,-0.26887,-0.8757,-3.25867,-4.83431,-0.39788
221,-4.90618,-1.51496,-2.87526,-0.23874,-0.30944,-4.32528,-3.05486,-0.97885,-3.60042,-1.95982,-0.00694,-1.183,-4.0375,-1.30812
222,-4.90566,-3.10437,-2.33264,-5.30733,-0.53748,-1.74318,-0.7083,-0.4408,-0.61767,-1.86571,-1.87989,-2.74076,-2.39791,-2.82961
223,-4.90436,-0.38332,-5.19794,-2.55828,-1.33252,-0.6534,-4.69656,-0.05057,-0.0546,-2.28699,-1.61398,-3.00553,-0.35302,-0.98896
224,-4.89477,-0.5143,-0.93832,-3.06652,-1.30858,-0.20831,-0.48444,-2.20781,-2.70675,-1.99713,-3.63075,-4.17711,-3.35528,-2.32901
225,-4.89323,-2.30428,-3.28924,-1.97978,-1.36198,-2.08141,-1.58571,-1.08719,-0.69067,-3.30469,-1.25129,-3.71835,-0.02549,-4.39702
226,-4.89271,-0.24088,-2.28054,-0.73774,-2.63063,-0.53322,-4.91137,-3.80921,-3.29019,-2.29058,-1.28718,-1.17939,-2.28998,-0.24127
227,-4.88244,-2.78118,-1.7764,-2.52221,-1.38512,-0.59861,-1.52926,-3.15365,-1.97885,-0.45443,-4.56335,-0.8041,-4.0435,-1.551
228,-4.87757,-0.12744,-2.37974,-0.75222,-0.1884,-6.85842,-0.44722,-1.14608,-3.61599,-0.9446,-0.75341,-2.48507,-0.80953,-0.10493
229,-4.87718,-1.44558,-0.67558,-1.07139,-5.0908,-1.83985,-3.42137,-0.54754,-3.24303,-2.57315,-1.38361,-2.36438,-2.50802,-0.5283
230,-4.8749,-4.21456,-3.86352,-1.10419,-0.06105,-0.23733,-1.33438,-0.88781,-3.22048,-1.07559,-0.31381,-4.00994,-1.94199,-2.86707
231,-4.8746,-2.65331,-4.38506,-1.35222,-0.71362,-0.80717,-1.62444,-3.38239,-1.67265,-1.20835,-1.43758,-0.80677,-4.98807,-1.02204
232,-4.85872,-0.66859,-1.20013,-0.74082,-2.53948,-0.78574,-1.50104,-0.45167,-1.54407,-2.85306,-0.65082,-1.54983,-7.0081,-1.4036
233,-4.8571,-0.51866,-1.36231,-0.45093,-0.33899,-0.31107,-1.0528,-0.69846,-1.1294,-0.73362,-5.62264,-5.4002,-2.17391,-2.22634
234,-4.8561,-4.71181,-4.68004,-2.74024,-0.96751,-0.08788,-2.0147,-1.79812,-3.40539,-0.25158,-1.33915,-1.57914,-0.76146,-0.20622
235,-4.85539,-0.61684,-1.32554,-3.73004,-1.19671,-4.20757,-2.42683,-1.06259,-3.10471,-1.14364,-2.11547,-1.49787,-0.97263,-3.95071
236,-4.85181,-3.14226,-0.34556,-2.42585,-1.39906,-0.58902,-3.39302,-2.08343,-2.54712,-1.10767,-2.83604,-4.63671,-1.72152,-1.48454
237,-4.85173,-3.82501,-0.60333,-4.25018,-1.92465,-1.91986,-2.90678,-2.11704,-1.13088,-3.25377,-0.83148,-2.77509,-1.45366,-0.84206
238,-4.84905,-2.79235,-3.96204,-0.87239,-1.3944,-5.46244,-0.72076,-1.53013,-1.42218,-2.62099,-0.32644,-0.26161,-1.93567,-2.18477
239,-4.8467,-3.3645,-4.55605,-2.98086,-3.53749,-0.3646,-1.39361,-2.39316,-1.72722,-0.0913,-1.36843,-0.07678,-2.60584,-1.8894
240,-4.84391,-2.08118,-0.16264,-1.15187,-1.87264,-4.58201,-2.4564,-1.53319,-1.40305,-0.41045,-1.17948,-2.86725,-1.24085,-4.96757
241,-4.84251,-5.7402,-2.43523,-1.91818,-1.93172,-0.95974,-1.45136,-4.07682,-0.27433,-1.02054,-2.05794,-2.28832,-0.0961,-0.11583
242,-4.83588,-1.98947,-5.11722,-0.95863,-1.21504,-3.03595,-1.90481,-1.61856,-0.41773,-2.5133,-1.11239,-2.39575,-1.91362,-3.3882
243,-4.8279,-0.51424,-1.06479,-3.20046,-2.16815,-2.19625,-0.47393,-0.21811,-0.33626,-4.78033,-2.29115,-1.99109,-0.12064,-4.80216
244,-4.82729,-4.69025,-0.90523,-1.01989,-3.42223,-2.93359,-3.45703,-2.39944,-2.2248,-2.43529,-0.62196,-1.83961,-0.19826,-0.34995
245,-4.82443,-2.4678,-1.24533,-2.03692,-1.56381,-1.20662,-0.4203,-0.6409,-1.40768,-6.06105,-3.48973,-2.54181,-1.74279,-0.22777
246,-4.81561,-0.48328,-2.34694,-1.5967,-3.05257,-3.65226,-3.79055,-1.26415,-1.10624,-1.44784,-3.15487,-3.48177,-1.57905,-1.41632
247,-4.81197,-4.03404,-0.72683,-0.08743,-0.88577,-1.7874,-0.46829,-1.51425,-2.7961,-1.1912,-3.14192,-0.52821,-1.60511,-5.61958
248,-4.80892,-1.98171,-3.20041,-2.49439,-3.59595,-1.09846,-1.17347,-0.06053,-3.301,-3.11748,-1.42604,-0.24532,-1.53842,-3.98604
249,-4.80876,-1.21283,-1.9416,-3.96527,-4.46832,-0.60477,-1.13601,-2.67771,-2.11273,-1.67672,-3.12521,-0.32791,-2.78526,-1.48737
250,-4.80515,-2.78559,-1.62801,-0.0769,-0.53525,-0.30811,-4.07945,-4.7257,-0.41485,-1.20808,-3.53734,-0.7781,-0.27744,-3.5089
251,-4.80271,-3.56607,-0.26284,-0.21232,-1.40571,-5.74775,-0.4865,-0.37796,-3.1527,-3.16375,-0.84551,-1.69736,-0.92399,-2.07661
252,-4.79894,-3.67587,-3.88891,-1.72228,-0.22647,-3.61723,-2.79227,-0.61119,-1.71409,-2.2448,-1.61953,-3.63724,-0.16862,-0.45181
253,-4.79374,-0.2225,-3.29378,-0.80038,-1.02129,-4.49299,-1.63469,-2.36875,-1.76677,-0.04292,-2.15457,-3.62095,-0.08608,-3.88376
254,-4.79188,-2.54148,-0.147,-0.66447,-0.01226,-3.99887,-1.66763,-3.40693,-3.0519,-0.19028,-0.31736,-1.94195,-3.70687,-3.57397
255,-4.78836,-1.47947,-0.57125,-2.98343,-2.32673,-2.7063,-0.85091,-0.84051,-4.72227,-0.61161,-1.06782,-0.48643,-2.47572,-4.616
256,-4.78769,-1.10395,-1.12968,-4.28081,-2.13384,-2.80623,-1.66082,-4.88972,-1.1745,-0.04448,-3.09879,-1.35389,-2.05953,-0.32138
257,-4.7845,-1.09468,-2.13467,-0.02808,-0.39392,-3.34399,-4.4874,-0.77823,-3.00525,-0.92876,-0.28625,-1.95512,-3.07191,-4.0047
258,-4.77978,-0.03581,-1.50665,-2.47859,-1.40848,-0.72744,-2.00221,-3.15365,-2.25762,-1.60222,-1.93277,-0.60061,-2.52588,-5.8422
259,-4.77822,-0.59901,-0.39814,-1.28444,-1.08589,-1.2309,-1.42737,-0.72955,-2.25442,-0.81374,-5.43963,-4.49459,-2.31987,-2.9699
260,-4.77694,-4.39157,-1.9369,-2.84306,-0.93162,-2.01341,-2.03605,-3.56967,-0.1486,-2.81606,-3.94912,-0.00144,-0.79031,-0.27975
261,-4.77605,-0.82851,-1.10672,-3.05204,-1.80371,-2.14153,-2.39445,-3.51496,-4.71545,-1.55534,-2.39189,-2.84118,-0.85237,-0.92778
262,-4.77591,-1.94394,-1.46743,-4.34813,-3.62732,-2.36032,-0.3379,-3.59579,-0.7777,-2.82522,-1.00932,-0.32306,-2.48885,-2.1623
263,-4.77376,-5.12556,-1.28052,-0.72627,-0.49406,-3.54784,-1.07198,-0.53186,-1.76958,-4.22973,-0.27729,-1.33957,-0.9779,-3.26493
264,-4.76125,-0.33899,-1.6018,-4.12485,-3.57057,-0.96159,-3.03071,-0.12742,-0.06234,-4.58161,-2.98222,-2.19379,-0.09309,-0.22434
265,-4.75925,-0.40295,-2.97029,-0.24591,-1.30143,-0.45102,-1.41409,-2.48883,-4.05418,-2.67345,-1.99733,-3.68205,-2.88095,-2.96354
266,-4.75916,-1.59474,-2.84049,-3.41413,-3.74979,-0.07474,-0.09504,-2.31987,-4.2908,-3.17126,-0.6912,-0.7144,-1.91537,-1.58131
267,-4.75784,-0.58414,-5.8354,-1.31977,-2.2222,-3.51005,-1.60835,-0.99129,-0.81237,-0.23852,-2.96247,-2.10015,-2.52877,-0.31868
268,-4.75602,-0.84602,-1.90383,-4.38742,-0.66239,-1.85915,-1.48955,-1.88836,-0.54262,-1.6098,-2.80402,-2.26147,-5.31452,-0.06189
269,-4.75466,-1.47971,-1.74443,-3.83417,-0.97163,-0.10363,-2.4383,-0.01082,-4.20458,-3.00436,-2.79365,-3.43581,-1.67879,-1.19469
270,-4.75464,-1.39151,-4.02518,-1.48078,-4.09116,-2.5023,-3.84883,-2.2505,-0.32651,-2.14205,-3.03598,-0.31659,-0.06391,-0.41048
271,-4.74996,-1.44128,-3.3578,-2.20407,-3.82875,-1.33737,-3.92402,-0.4356,-1.18981,-1.83874,-3.82442,-2.06324,-0.64569,-1.75943
272,-4.74734,-0.14911,-4.36955,-2.25175,-4.30745,-0.82162,-1.18818,-3.78441,-0.65001,-1.6725,-0.72885,-3.42502,-0.32186,-1.65201
273,-4.74347,-0.5825,-1.73765,-2.1353,-2.26432,-0.36171,-0.02931,-5.76131,-3.77287,-0.97813,-1.95848,-2.70978,-0.71954,-2.05966
274,-4.72755,-3.20888,-0.92309,-3.87199,-0.51459,-2.50056,-0.77172,-0.43856,-2.32876,-1.71412,-0.44147,-1.4932,-5.71287,-0.88358
275,-4.72664,-2.13389,-1.053,-2.29983,-2.43223,-0.04954,-5.23339,-0.1324,-2.48853,-4.24752,-0.34296,-2.42378,-1.48003,-0.98298
276,-4.72345,-5.53087,-0.20599,-1.26713,-3.72549,-0.5009,-0.14879,-2.10712,-3.22483,-0.99167,-0.18021,-0.71031,-3.69442,-1.13558
277,-4.72345,-0.09399,-1.09972,-0.21762,-1.82178,-1.39139,-2.10681,-0.78159,-4.06331,-2.3641,-0.19029,-3.71273,-2.63423,-4.82285
278,-4.71815,-0.20456,-2.62249,-1.41875,-0.05977,-1.43163,-4.09116,-0.61218,-2.57734,-1.58016,-2.26919,-3.62764,-1.22606,-4.54858
279,-4.71642,-0.51701,-1.02479,-0.37669,-2.19526,-0.97197,-0.73734,-4.21576,-3.71802,-3.3377,-0.08987,-4.73021,-0.24153,-2.19329
280,-4.71613,-3.92906,-2.09081,-0.03526,-3.93318,-0.18489,-3.50375,-2.73305,-1.212,-2.4721,-2.48782,-1.20781,-1.49694,-2.28664
281,-4.7129,-2.57332,-0.80689,-3.50215,-4.13231,-2.51862,-0.76219,-0.78116,-2.41302,-0.90694,-2.38367,-2.32554,-0.00626,-3.98806
282,-4.71184,-3.42892,-3.02662,-2.03369,-3.20122,-2.55933,-2.9481,-1.68622,-2.26104,-2.10332,-0.57137,-1.94656,-1.64846,-2.83601
283,-4.70816,-2.26578,-5.22009,-0.21611,-1.27286,-1.50703,-1.73784,-1.24163,-0.87911,-2.00782,-0.62298,-2.12731,-5.21662,-0.13962
284,-4.70577,-3.68659,-1.43144,-4.09219,-0.08216,-0.88928,-3.75913,-0.67888,-0.53627,-1.49231,-0.16954,-3.29016,-3.83356,-1.41969
285,-4.69563,-1.59643,-3.40659,-1.97424,-0.84075,-2.80262,-2.37914,-0.66047,-1.79049,-2.50819,-0.09708,-0.31493,-2.60354,-5.37196
286,-4.69386,-1.89845,-3.9736,-1.03098,-2.62759,-0.00381,-0.05466,-2.02762,-3.65589,-2.72213,-4.603,-0.9108,-0.85211,-1.72449
287,-4.67077,-1.75502,-5.62065,-1.70733,-0.01499,-2.27249,-1.12589,-2.29504,-1.53007,-0.12603,-2.2643,-3.00409,-3.34059,-1.10894
288,-4.66449,-0.73275,-3.01714,-3.38923,-1.97384,-2.47459,-1.01043,-3.39051,-1.54409,-3.42808,-2.92168,-1.36259,-2.49111,-1.96086
289,-4.65929,-4.05183,-0.15438,-3.2016,-2.28602,-1.67372,-0.92543,-0.3827,-2.34677,-2.95905,-0.66224,-3.80865,-3.2448,-1.68318
290,-4.65332,-3.11011,-4.7129,-1.64443,-0.00079,-1.66718,-0.15377,-1.46179,-1.50889,-1.95231,-5.56646,-0.61592,-1.16165,-0.12562
291,-4.65214,-1.9084,-0.28469,-2.24999,-1.04482,-1.49116,-2.4517,-3.3417,-5.79789,-2.32088,-1.48809,-2.23523,-0.19975,-1.68122
292,-4.64917,-4.28068,-1.11397,-4.12352,-0.40828,-3.81829,-1.23501,-0.86884,-0.42308,-3.74824,-2.13514,-0.52659,-0.08933,-2.39124
293,-4.64342,-0.11169,-0.72482,-2.61847,-0.09997,-2.78585,-3.67143,-3.68527,-1.99336,-4.48071,-0.51449,-3.1935,-1.03316,-0.79501
294,-4.63996,-2.46478,-3.03858,-2.78096,-2.04829,-1.19854,-2.53144,-1.30237,-2.2933,-0.45732,-5.93824,-0.54708,-0.77338,-0.25321
295,-4.63886,-1.64672,-3.23611,-2.76209,-2.30728,-2.0203,-0.5072,-5.11678,-1.57852,-1.88578,-0.1861,-1.60758,-2.98484,-2.06101
296,-4.63643,-3.59072,-2.3999,-1.77048,-2.06519,-3.08224,-2.2796,-3.10009,-0.93752,-1.44125,-4.00604,-0.15159,-2.04032,-2.22563
297,-4.63037,-3.50219,-1.35532,-0.13866,-2.66551,-3.32696,-2.7821,-1.77032,-2.25663,-0.86976,-4.31302,-2.72428,-1.75951,-0.6496
298,-4.62859,-2.45863,-0.88489,-2.44963,-1.71305,-3.28386,-1.92793,-3.3788,-4.96351,-0.07165,-3.09708,-0.16746,-1.19657,-1.09672
299,-4.62797,-1.96844,-0.03228,-3.86025,-3.32812,-1.69214,-0.4954,-0.15291,-2.8676,-0.34082,-1.09241,-0.03268,-3.69156,-4.73654
300,-4.62578,-0.51015,-0.52542,-2.41049,-3.37738,-0.1955,-0.01373,-4.82182,-3.55443,-3.13625,-3.34244,-0.96319,-0.78267,-1.54211
301,-4.62184,-0.32371,-2.35555,-1.56191,-0.88984,-3.9685,-1.69192,-0.39738,-3.1962,-4.11293,-0.78009,-1.92247,-4.41076,-0.30543
302,-4.61763,-2.62341,-2.14241,-2.44376,-0.12598,-0.5769,-2.88489,-0.98497,-2.09045,-0.94824,-1.96352,-3.39744,-1.80911,-5.25851
303,-4.61225,-1.18117,-4.43777,-4.80856,-0.9268,-2.07606,-1.08308,-1.76348,-1.73301,-0.42195,-3.01818,-3.32915,-1.15669,-0.59338
304,-4.60993,-3.51952,-2.68294,-0.63729,-2.15078,-1.7041,-1.35387,-2.20409,-3.86861,-2.65079,-0.25148,-1.68836,-2.55234,-3.6215
305,-4.60565,-0.44976,-1.65354,-2.53328,-3.82257,-3.21305,-1.48759,-3.56364,-0.54855,-0.31426,-2.60638,-2.58021,-2.02146,-3.41308
306,-4.60288,-3.00252,-1.54156,-3.30043,-0.57336,-4.66259,-0.73118,-2.63192,-0.54639,-4.30698,-0.13393,-0.48272,-0.93571,-2.65028
307,-4.60121,-2.50518,-1.65206,-1.09621,-1.28467,-3.52812,-1.056,-1.0826,-0.7903,-0.95053,-3.8569,-4.63503,-3.77648,-0.29617
308,-4.60076,-3.48739,-1.17849,-3.32858,-2.15687,-1.43533,-1.7289,-1.92849,-2.40643,-1.07054,-0.70061,-2.27773,-1.45747,-5.10317
309,-4.59713,-3.91821,-0.84084,-3.32416,-1.37502,-1.7288,-3.80667,-1.80464,-3.2192,-3.79188,-0.62755,-0.85929,-1.59853,-0.83724
310,-4.59209,-2.40546,-1.20073,-3.35615,-5.14168,-2.00212,-1.38858,-3.23515,-2.28072,-1.51631,-1.78821,-0.84658,-1.80051,-1.71002
311,-4.58393,-0.36029,-1.80818,-3.88638,-5.19026,-1.92159,-0.65302,-1.51004,-3.78981,-0.21314,-0.87367,-3.41875,-0.51874,-0.13386
312,-4.57609,-0.23063,-0.24119,-1.52715,-0.56973,-4.5412,-1.20828,-3.27719,-1.12174,-0.81322,-5.78902,-2.5692,-0.10207,-1.19382
313,-4.57448,-5.43172,-2.72601,-0.00588,-0.24772,-1.7559,-5.50122,-2.40001,-0.38986,-0.32664,-0.42776,-1.22175,-0.99344,-0.2238
314,-4.57047,-1.98115,-0.72596,-0.34332,-0.27626,-3.15333,-3.16062,-0.59825,-1.71315,-3.06462,-4.65129,-2.92599,-3.36604,-0.56637
315,-4.56829,-3.15205,-1.10214,-0.26095,-1.48432,-2.6509,-2.10494,-5.2347,-1.72725,-1.5898,-1.4524,-3.73236,-0.64059,-2.21088
316,-4.56425,-1.30104,-1.48909,-2.23863,-0.95069,-2.84931,-2.72119,-0.66663,-2.48587,-1.27315,-3.75104,-5.58741,-0.16525,-0.50713
317,-4.56329,-1.41871,-2.91886,-2.09758,-0.60958,-2.22678,-1.51058,-4.13972,-3.90791,-2.13628,-0.76319,-3.93246,-0.64716,-1.78712
318,-4.56176,-3.26964,-0.83885,-4.89544,-0.45267,-0.19624,-0.94201,-2.75084,-1.34309,-3.96583,-0.5427,-1.51129,-0.30336,-3.86402
319,-4.55917,-2.031,-2.13143,-1.2831,-3.15034,-1.41353,-2.38509,-1.48347,-1.37256,-6.3551,-1.73412,-0.15983,-1.4346,-1.31366
320,-4.5591,-0.84757,-2.14577,-0.70039,-1.30147,-1.34555,-4.05467,-4.99718,-3.74203,-1.74368,-1.65434,-2.16566,-1.84234,-0.78779
321,-4.5576,-4.5996,-3.36733,-1.69612,-4.72096,-0.71418,-0.37716,-2.55892,-2.57671,-2.24059,-0.41498,-0.72232,-1.06408,-0.93942
322,-4.55563,-1.59397,-1.60001,-0.6052,-3.13376,-3.11357,-1.54563,-3.10371,-0.89655,-5.88918,-0.41723,-1.84556,-1.28252,-1.23738
