leaf_index,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13
162,-6.33442,-1.40296,-1.68982,-3.73433,-0.46463,-1.68151,-2.50282,-1.86423,-1.24866,-2.13901,-2.34021,-2.42453,-2.37209,-2.28189
163,-6.32641,-0.36977,-1.95172,-5.36749,-2.52201,-0.55255,-0.29695,-0.8359,-1.65054,-3.73833,-1.34787,-0.65525,-0.73991,-0.5243
164,-6.32354,-0.89361,-0.74244,-3.04387,-2.36693,-2.70459,-4.68362,-1.10997,-0.1397,-1.93195,-0.62587,-1.56203,-1.26509,-2.26463
165,-6.31539,-0.20879,-2.11955,-0.65738,-0.69855,-2.05046,-2.63958,-0.58319,-0.28555,-1.29205,-4.31577,-2.02487,-3.43942,-2.61558
166,-6.30676,-0.09835,-4.36032,-3.46287,-1.19375,-1.99246,-3.29962,-1.21437,-1.09934,-0.61871,-0.81969,-1.68969,-2.28114,-1.06407
167,-6.30457,-0.6628,-3.09788,-0.64356,-2.41056,-1.45517,-1.74428,-1.24181,-0.38427,-2.14111,-3.20542,-2.6442,-1.79302,-3.475
168,-6.30165,-2.57988,-2.4895,-3.25396,-2.35182,-0.4308,-1.28174,-0.74648,-1.09798,-1.00268,-2.41945,-2.70828,-2.07784,-3.03547
169,-6.29818,-0.22538,-2.37786,-1.18172,-3.11681,-3.67422,-1.95651,-1.08397,-1.96816,-2.14514,-0.66828,-3.84482,-0.87482,-0.73775
170,-6.2921,-1.71261,-3.15649,-0.05353,-3.89704,-4.31684,-1.46028,-0.3767,-2.35954,-0.79734,-2.164,-0.50215,-0.41185,-0.3256
171,-6.28653,-0.67381,-0.81418,-0.55462,-1.85357,-3.20516,-3.15148,-1.02757,-3.32676,-2.92699,-2.54384,-1.57866,-2.22077,-0.91041
172,-6.28635,-2.34524,-2.43819,-0.93033,-0.88107,-0.99292,-2.45143,-1.42426,-0.88343,-5.00023,-1.21983,-0.52139,-0.86882,-3.17393
173,-6.28257,-2.58793,-2.5804,-2.25459,-2.39596,-0.23367,-2.18161,-0.54601,-2.20404,-1.0926,-0.38841,-4.87523,-1.08037,-0.31626
174,-6.28103,-0.9406,-0.0652,-4.4211,-2.36347,-0.54352,-2.36524,-0.8935,-3.49293,-0.66042,-0.33167,-3.75801,-0.36964,-0.91296
175,-6.2777,-2.26,-0.59841,-0.82437,-0.31829,-4.65384,-2.47475,-1.24765,-1.70244,-2.95898,-0.33697,-1.19851,-3.03028,-1.61807
176,-6.2751,-2.07784,-1.59183,-0.66411,-1.61503,-1.76937,-2.64875,-3.94068,-0.39405,-2.82613,-3.03929,-1.5716,-0.17425,-2.27311
177,-6.27131,-1.64144,-2.16763,-1.57554,-1.6456,-0.1699,-2.21784,-1.46261,-2.04816,-1.52164,-3.82707,-3.70081,-0.52004,-2.42429
178,-6.26909,-1.6261,-1.26994,-0.15139,-1.54068,-3.90457,-0.02257,-3.75376,-1.66647,-2.54942,-0.16165,-0.01403,-1.00936,-3.79291
179,-6.26791,-1.2971,-1.22799,-1.49175,-0.32727,-0.78726,-5.21152,-1.70918,-0.74466,-2.24292,-2.55305,-0.43668,-3.42704,-0.67143
180,-6.26747,-4.37938,-0.76629,-3.50869,-0.96121,-0.44404,-0.07914,-2.56773,-0.6684,-1.04578,-3.95049,-1.76611,-0.7266,-0.35696
181,-6.26659,-1.337,-0.51045,-0.85334,-2.31136,-1.15263,-1.56259,-0.69691,-1.79268,-0.28466,-0.60516,-1.18364,-5.15145,-4.09338
182,-6.26023,-1.03425,-3.4579,-0.19893,-1.53653,-2.83672,-4.06267,-0.94688,-1.79244,-0.33488,-1.97143,-2.35388,-2.24147,-1.46865
183,-6.25918,-4.62421,-0.24068,-2.16887,-1.47503,-1.68125,-0.51107,-0.11296,-0.98062,-1.10897,-0.5739,-3.12676,-0.41674,-4.11462
184,-6.25795,-1.19594,-0.36226,-1.89935,-2.03437,-1.11373,-0.29392,-1.33936,-4.95937,-1.97605,-1.71884,-2.00856,-3.14397,-1.74249
185,-6.25393,-1.30878,-1.79268,-1.41261,-2.69046,-4.27332,-0.05976,-1.88827,-1.4991,-3.43847,-0.69217,-1.14492,-1.83371,-2.38211
186,-6.25036,-1.6291,-2.17023,-0.01922,-1.60323,-0.93778,-3.34182,-0.85995,-1.94058,-1.91082,-2.12956,-4.14896,-2.01353,-2.23412
187,-6.24624,-1.8069,-1.08906,-1.36618,-2.90966,-3.39664,-2.76763,-2.36948,-4.22802,-0.61923,-0.196,-1.73673,-0.2746,-0.00267
188,-6.24196,-1.4193,-2.6007,-1.60245,-3.39598,-1.3531,-2.71027,-1.44475,-3.86292,-2.19156,-0.83172,-2.05065,-0.5876,-1.38864
189,-6.24035,-2.81761,-3.16936,-0.33481,-2.37687,-3.65708,-1.63038,-0.60322,-2.61427,-1.35605,-1.66616,-2.87005,-0.75716,-0.81028
190,-6.23453,-1.34024,-2.9378,-2.84796,-1.47305,-0.71473,-3.18271,-2.15703,-0.44852,-3.55891,-0.76815,-3.29894,-0.88756,-0.04365
191,-6.23436,-2.41675,-1.22011,-0.68121,-1.01377,-2.22162,-0.81726,-5.63864,-2.76526,-2.44341,-0.77819,-0.1702,-0.80784,-0.09862
192,-6.23148,-2.45447,-2.00209,-0.76588,-0.09116,-3.54526,-2.31178,-1.97841,-1.68374,-2.19563,-2.52436,-3.71102,-0.94772,-0.12498
193,-6.2302,-1.87651,-1.66164,-0.5427,-0.57331,-0.96363,-1.29355,-0.62632,-0.49706,-4.33399,-3.98549,-2.98952,-1.4581,-2.30371
194,-6.22982,-0.78915,-1.03438,-3.61174,-3.80913,-0.31146,-2.27067,-0.18125,-0.39204,-0.50472,-1.24097,-3.22186,-2.45295,-2.88287
195,-6.22862,-0.70462,-1.10873,-4.23454,-1.26357,-0.64194,-5.46701,-1.27637,-0.53954,-0.72747,-0.12136,-0.33079,-2.61649,-0.48036
196,-6.22736,-2.04389,-0.38284,-0.12665,-0.59339,-1.44167,-1.95788,-2.04865,-0.88527,-1.44158,-2.41374,-1.47808,-3.22435,-5.01498
197,-6.22297,-3.12191,-3.78727,-2.39266,-1.13624,-0.23714,-3.00691,-2.02265,-0.7614,-2.17585,-2.20637,-2.25261,-1.11197,-0.69802
198,-6.22201,-2.66519,-0.33453,-3.13556,-2.6313,-2.96777,-0.7992,-1.09976,-1.19863,-3.81331,-1.49712,-1.34905,-0.99213,-2.37413
199,-6.22065,-1.47476,-2.41594,-4.84996,-0.06296,-2.52779,-0.73579,-3.09875,-0.0766,-2.70052,-0.98361,-1.08398,-1.93256,-0.23751
200,-6.21928,-2.36521,-3.36593,-3.2079,-3.62816,-0.10286,-0.41976,-1.38688,-1.41367,-3.64654,-0.47215,-1.69682,-0.64455,-0.13845
201,-6.21806,-0.84794,-2.61819,-2.88991,-1.81667,-3.00585,-0.52371,-1.91127,-1.27807,-3.96054,-1.41521,-0.39255,-0.68084,-3.03444
202,-6.21656,-2.08805,-1.01738,-3.29972,-1.70279,-2.68136,-0.97155,-2.50025,-1.79759,-0.78678,-3.57666,-3.26261,-0.70669,-0.00395
203,-6.21353,-1.72283,-3.85413,-0.66025,-1.80251,-0.28911,-1.11272,-2.50457,-0.3678,-3.03861,-0.25833,-4.65587,-0.93277,-0.55464
204,-6.20769,-2.73203,-0.34671,-0.81008,-2.09641,-3.53795,-3.35417,-0.80816,-1.49421,-0.41274,-0.46179,-0.80765,-2.05672,-4.11217
205,-6.20524,-3.03789,-0.74905,-3.54121,-3.3889,-0.78119,-3.21665,-0.56432,-0.08918,-1.56473,-1.68269,-0.30456,-3.29101,-0.43995
206,-6.20238,-0.19794,-1.36617,-5.56051,-3.46834,-1.37496,-1.11045,-1.20029,-0.7933,-1.04201,-2.4864,-0.38456,-0.61415,-1.92084
207,-6.20019,-1.66284,-2.13767,-3.32519,-2.36752,-0.1798,-1.3421,-3.65634,-0.83245,-1.40218,-4.29057,-0.8631,-0.13555,-0.72604
208,-6.19817,-1.00661,-0.56496,-1.3837,-2.03701,-0.98927,-5.18982,-1.30629,-0.80681,-0.0172,-2.36745,-2.21599,-3.35177,-1.47168
209,-6.19749,-0.17389,-2.92912,-2.82233,-1.62779,-0.27821,-2.11965,-2.14983,-4.40615,-0.38021,-2.53067,-0.56104,-2.56722,-0.55261
210,-6.19605,-1.92599,-0.80937,-2.52699,-0.79776,-1.67886,-1.60494,-0.27705,-1.96269,-1.71426,-1.33942,-5.69699,-1.22082,-1.49002
211,-6.18753,-0.37975,-1.23141,-0.43648,-4.16435,-0.36659,-2.68892,-1.90452,-4.07268,-2.4141,-2.08762,-1.19806,-1.32092,-1.25573
212,-6.1854,-4.40454,-3.77644,-2.07436,-0.54911,-0.46852,-1.2451,-0.76245,-2.55873,-1.06455,-0.71181,-1.43533,-3.07889,-1.18195
213,-6.18402,-2.7203,-1.46486,-2.10562,-1.84698,-0.64774,-4.61571,-2.65905,-0.39793,-1.89604,-0.1375,-0.46623,-3.40272,-0.06426
214,-6.17798,-0.24626,-3.22241,-1.18688,-2.21611,-0.98564,-2.39414,-2.15245,-1.27514,-1.14534,-0.81945,-3.76286,-0.99775,-3.86882
215,-6.1772,-4.92156,-1.20984,-1.61747,-2.43903,-1.28132,-1.25434,-0.60311,-2.60696,-1.50855,-0.46272,-2.99611,-0.10624,-2.39557
216,-6.17594,-0.07682,-0.5256,-1.53919,-0.28412,-2.18003,-3.71429,-0.54834,-4.82566,-2.79876,-2.32009,-1.08826,-1.34206,-0.8879
217,-6.17479,-2.07368,-0.21837,-2.61817,-0.63416,-0.24357,-0.38468,-4.70093,-1.37963,-0.9217,-1.5413,-1.13356,-3.68445,-2.82356
218,-6.17416,-1.6826,-0.47807,-2.91004,-1.50623,-2.13228,-1.82014,-1.06015,-1.74539,-0.37658,-2.6416,-2.88071,-4.40744,-1.09961
219,-6.17323,-0.53771,-0.70985,-1.63618,-2.0956,-0.36599,-0.26985,-1.23669,-3.28477,-3.0424,-3.89843,-1.20609,-3.50432,-1.82071
220,-6.17303,-1.17355,-1.80824,-4.03956,-0.67823,-0.03364,-0.17191,-4.56699,-2.36479,-0.60109,-0.15326,-1.16186,-3.07712,-1.66885
221,-6.16117,-1.22877,-2.06896,-2.30325,-1.4114,-0.3925,-3.21422,-1.07305,-4.13631,-0.0355,-1.31366,-3.83256,-0.92894,-1.71124
222,-6.15863,-3.90166,-2.36915,-1.62506,-0.53112,-2.20428,-2.98078,-1.27934,-2.33695,-3.48793,-1.70439,-0.4831,-1.46178,-0.17262
223,-6.15529,-1.11575,-0.9403,-0.59856,-0.67025,-2.80147,-1.12893,-6.20633,-2.51082,-1.23634,-0.18473,-1.27051,-1.19722,-0.7875
224,-6.1533,-0.09658,-0.20119,-0.74356,-1.18305,-5.60334,-0.12552,-2.78904,-1.46261,-0.16534,-0.03283,-0.90273,-3.93118,-1.58304
225,-6.15289,-1.46351,-0.77656,-0.2603,-0.24167,-0.31148,-3.10128,-3.64796,-5.27758,-0.61836,-0.78091,-0.94748,-2.55023,-0.04217
226,-6.14829,-1.0214,-2.05507,-0.04482,-1.39655,-0.15699,-1.22178,-0.72653,-4.60596,-0.69203,-4.0385,-0.11386,-2.92161,-2.52633
227,-6.14212,-0.39623,-1.95732,-1.82246,-0.18858,-2.92289,-0.6188,-2.26683,-2.25467,-5.49533,-1.29865,-1.41758,-0.49263,-1.28212
228,-6.14106,-3.65097,-3.81605,-0.97567,-1.0317,-0.35651,-0.167,-0.33183,-2.13146,-2.61988,-1.56438,-3.4322,-0.7533,-2.43156
229,-6.14072,-1.9883,-3.28163,-0.13388,-1.19505,-1.08007,-0.86988,-3.01238,-3.01876,-4.51664,-1.52056,-0.57266,-0.00756,-1.72405
230,-6.13844,-1.2941,-2.247,-2.08037,-2.46604,-2.53741,-2.66458,-2.36865,-1.02549,-4.18028,-2.17944,-0.66693,-0.02397,-1.52182
231,-6.13781,-0.43691,-0.60453,-2.71219,-1.9058,-3.38553,-0.11245,-1.26829,-1.10257,-1.25516,-3.96341,-1.50931,-0.57956,-4.07264
232,-6.13727,-0.38453,-2.20036,-4.25295,-0.18653,-1.90012,-1.40586,-3.24458,-3.03555,-2.16067,-1.27159,-0.67613,-0.61738,-2.60185
233,-6.13486,-1.62782,-2.31706,-1.8158,-0.128,-2.09637,-5.19789,-0.58268,-2.53024,-1.09048,-1.56466,-3.0015,-0.10986,-0.46758
234,-6.13067,-0.41848,-2.43508,-0.1839,-0.60625,-1.82206,-1.78512,-4.27797,-3.36209,-3.87162,-1.05368,-1.43306,-0.36699,-1.22867
235,-6.12811,-2.12107,-2.75923,-0.63168,-1.45914,-0.22665,-1.69101,-1.28974,-0.62223,-2.9846,-1.12665,-3.68699,-1.40425,-4.13538
236,-6.11738,-0.95719,-1.90923,-0.03609,-1.14581,-2.37513,-3.00602,-1.96172,-4.31133,-4.27826,-1.00349,-0.03137,-0.50939,-0.13321
237,-6.11233,-1.92681,-1.94308,-0.28782,-1.50575,-2.73251,-2.72519,-0.80709,-0.3376,-2.98798,-1.98993,-1.50668,-4.22465,-2.03393
238,-6.10878,-1.88657,-0.76894,-1.20623,-1.47449,-1.66243,-3.78455,-2.73229,-2.38205,-3.76455,-2.91317,-0.12639,-0.75541,-1.19675
239,-6.10775,-2.43044,-0.9913,-0.95671,-3.26715,-0.47606,-2.50458,-0.89574,-0.49453,-2.71963,-2.87314,-3.13565,-0.34604,-3.32662
240,-6.10695,-2.3861,-0.59654,-1.4152,-2.26404,-0.84019,-1.42637,-1.08063,-4.12063,-1.47635,-1.7886,-0.52855,-1.74227,-4.46607
241,-6.10689,-5.30778,-1.16585,-2.33224,-0.52336,-2.08612,-3.74437,-0.65791,-0.86718,-1.58515,-0.18122,-0.42309,-0.10771,-2.27326
242,-6.10592,-0.30226,-2.70777,-0.94479,-1.10894,-1.75178,-0.85073,-0.59226,-1.77998,-0.52644,-0.64559,-2.12931,-3.45646,-5.35588
243,-6.10181,-0.76882,-0.50673,-0.90036,-2.48931,-3.66382,-0.02649,-0.50833,-0.26377,-1.49223,-3.33171,-4.07797,-0.35645,-3.32813
244,-6.1,-2.28141,-3.32584,-1.12908,-0.35133,-2.04545,-1.25722,-2.84581,-1.32249,-2.27624,-3.56955,-1.62549,-1.21422,-2.73387
245,-6.09044,-1.94527,-1.38973,-3.62932,-2.43947,-2.25979,-1.04018,-0.5814,-1.52438,-1.248,-4.90993,-1.82824,-0.39576,-0.23193
246,-6.08678,-0.2458,-1.22659,-1.98903,-0.56026,-0.60226,-2.51806,-0.98007,-6.25295,-1.84702,-1.9552,-1.73806,-0.08408,-0.30096
247,-6.08597,-0.21895,-1.60827,-0.75036,-0.87371,-0.86786,-4.53454,-2.23261,-1.96472,-1.25189,-0.43697,-2.18587,-4.57608,-1.1677
248,-6.08537,-0.52767,-2.29672,-0.55194,-3.74183,-0.77197,-1.65412,-0.4931,-2.50576,-0.62076,-1.42343,-1.08948,-5.39994,-0.70512
249,-6.08497,-3.91907,-1.59213,-1.08718,-2.43761,-1.22089,-2.30144,-3.26548,-3.22675,-2.00716,-1.46441,-0.7074,-0.47249,-1.78771
250,-6.07728,-3.12312,-2.39121,-1.29559,-0.9368,-0.7569,-4.52252,-3.40114,-2.8792,-1.76693,-0.8725,-0.20256,-0.04303,-0.47849
251,-6.05915,-4.62995,-3.44068,-0.95081,-2.41974,-1.29492,-0.11762,-2.37655,-0.58107,-3.35053,-0.57509,-0.74025,-1.62551,-0.91071
252,-6.05582,-0.42486,-2.82687,-0.93594,-2.21684,-1.06516,-0.28855,-2.30032,-0.0166,-5.14916,-0.89183,-1.02101,-1.86837,-3.31857
253,-6.05217,-0.12738,-2.24062,-4.44585,-0.12561,-3.17603,-0.20531,-0.85271,-3.17447,-0.0919,-1.15866,-0.78974,-2.52586,-3.04384
254,-6.05117,-0.31368,-0.09061,-4.95541,-4.243,-1.35741,-1.77597,-2.55744,-1.22173,-0.75451,-0.5101,-2.468,-0.30803,-0.82004
255,-6.04669,-1.60015,-1.04988,-3.13899,-2.75972,-0.55257,-1.78969,-1.02325,-0.33927,-2.48992,-1.61388,-0.93303,-4.26404,-3.12699
256,-6.04589,-1.74433,-0.40858,-0.24836,-4.47278,-0.16163,-3.31065,-0.81322,-0.02512,-2.03145,-1.37681,-1.26865,-3.12226,-3.33786
257,-6.04103,-0.94834,-5.54581,-0.19124,-0.68396,-0.66262,-0.99311,-1.8891,-1.94718,-0.28943,-4.00805,-1.52877,-0.59337,-1.92957
258,-6.03632,-1.20632,-1.97384,-0.61471,-3.30512,-0.68305,-1.3545,-3.26937,-2.44025,-0.24253,-2.82872,-2.93329,-1.63777,-2.93567
259,-6.0357,-2.53837,-0.46684,-0.50789,-2.41342,-1.69322,-6.11954,-1.21018,-1.27215,-0.31437,-2.31791,-1.05396,-0.66006,-0.64019
260,-6.03542,-4.09319,-3.53501,-1.19097,-3.66668,-2.18374,-2.4966,-0.16462,-0.69095,-1.01383,-0.98887,-1.45167,-1.49573,-1.26638
261,-6.0337,-2.2838,-1.51445,-0.78809,-0.70823,-5.02557,-0.02764,-2.31288,-0.98103,-0.64253,-2.71683,-0.16385,-2.43108,-3.10846
262,-6.03255,-2.48963,-0.91128,-0.93409,-1.8523,-1.90766,-0.65324,-2.48922,-1.96398,-5.38041,-1.61863,-1.95669,-0.48904,-1.58753
263,-6.02977,-3.72711,-1.55549,-2.34017,-2.97416,-0.06099,-0.29959,-1.4172,-1.67339,-0.66444,-4.00502,-0.88265,-2.22004,-2.43257
264,-6.02957,-1.11508,-2.27292,-1.83205,-1.16691,-2.6166,-2.80241,-2.02403,-3.56833,-0.83492,-0.54112,-2.94789,-2.59395,-2.13969
265,-6.02832,-2.06134,-2.28977,-0.49114,-0.22751,-0.71839,-5.88281,-1.92924,-1.77617,-0.15986,-1.33771,-0.76494,-0.18172,-3.07259
266,-6.02806,-0.62721,-0.11879,-1.52803,-2.4273,-1.80955,-2.3793,-2.60675,-2.37303,-2.02425,-2.17916,-2.3237,-2.37289,-3.71347
267,-6.02586,-2.75875,-0.75797,-1.15258,-2.16353,-3.44436,-0.87376,-4.01824,-1.46362,-0.15954,-1.37492,-2.65399,-1.75221,-2.55914
268,-6.02335,-1.40197,-0.06892,-0.31397,-2.72549,-5.03561,-2.74021,-3.1228,-0.03748,-1.59271,-2.53894,-0.249,-0.6069,-1.4797
269,-6.02172,-3.82594,-2.70587,-3.03946,-0.009,-0.94003,-3.62372,-2.58191,-1.22805,-1.78977,-0.12353,-2.55203,-0.42759,-0.66131
270,-6.02134,-2.20465,-0.78198,-1.7481,-0.00071,-2.53998,-4.88832,-1.62391,-1.10282,-1.86149,-2.59629,-2.01343,-2.53873,-0.55704
271,-6.01698,-1.0139,-3.45978,-0.02413,-2.23797,-2.29832,-2.18285,-1.20902,-0.6042,-1.95078,-4.73641,-2.46195,-0.74285,-1.03085
272,-6.00459,-1.45027,-0.50945,-2.85604,-0.89793,-0.55687,-4.90192,-3.18458,-1.17273,-0.20559,-1.72124,-0.655,-3.51501,-0.9868
273,-6.00246,-2.24135,-0.57802,-1.87762,-1.49269,-2.0093,-0.82658,-1.80275,-2.86589,-2.32348,-1.8092,-2.08845,-4.17246,-2.49652
274,-6.00091,-1.71696,-0.75445,-1.7618,-0.0523,-2.7805,-3.23988,-2.77538,-3.24556,-0.0731,-1.05841,-1.7745,-0.27693,-4.06814
275,-5.99676,-4.6766,-3.13937,-1.33709,-4.0104,-1.43946,-0.37476,-2.71712,-0.69867,-0.17448,-1.87646,-0.50918,-0.68434,-0.2813
276,-5.99673,-1.04167,-3.32908,-2.27411,-3.85368,-2.47079,-2.96071,-0.42447,-0.94609,-0.67212,-3.35694,-0.2431,-1.94452,-0.58493
277,-5.99121,-2.66409,-1.55588,-0.98815,-0.08525,-0.86577,-0.74073,-0.53737,-1.61791,-3.29737,-0.03498,-5.67281,-0.97181,-2.32374
278,-5.98793,-0.07432,-1.22646,-3.5935,-0.66823,-1.1543,-2.27163,-1.1003,-4.14329,-2.12349,-0.49264,-2.62929,-3.54012,-0.45554
279,-5.98445,-0.26543,-3.1328,-0.38551,-0.21625,-4.34517,-0.93357,-1.31257,-2.38148,-1.60439,-0.02604,-0.07601,-4.92965,-0.27883
280,-5.97623,-0.72038,-0.69467,-4.72961,-2.65293,-0.21863,-0.37792,-3.70808,-1.25658,-0.73087,-2.07477,-2.7513,-1.1215,-2.16568
281,-5.97321,-0.04361,-2.30983,-4.70508,-2.45684,-2.73692,-2.49481,-3.1492,-0.12973,-0.2569,-1.13541,-2.19396,-0.6234,-0.77685
282,-5.96505,-1.67847,-0.13147,-2.42619,-1.11022,-3.1129,-0.94669,-4.82139,-1.53999,-2.23362,-1.65129,-1.19356,-3.01813,-0.10673
283,-5.96423,-0.25545,-2.95138,-2.20028,-1.06652,-1.40745,-0.45044,-2.82725,-2.93864,-4.75988,-2.13266,-0.54532,-1.08072,-1.48001
284,-5.9636,-0.49664,-3.47075,-1.27514,-1.61895,-2.60474,-5.0826,-0.30316,-3.41855,-0.04485,-0.20838,-1.37893,-0.26358,-1.21803
285,-5.95744,-2.63423,-1.20218,-1.01111,-3.23189,-2.24812,-3.21902,-2.41204,-0.83593,-0.16629,-1.73883,-3.94038,-1.98543,-0.4523
286,-5.95534,-1.72873,-3.72157,-1.99856,-2.53231,-0.03299,-0.91413,-0.07203,-1.36929,-1.01565,-1.34219,-5.34008,-0.83596,-1.58849
287,-5.94793,-0.51887,-3.40735,-3.08948,-1.44941,-1.34952,-0.87877,-2.7541,-1.95861,-5.13391,-0.33734,-0.72965,-0.10783,-0.26025
288,-5.9465,-1.55898,-1.67252,-2.62239,-3.30024,-1.03833,-0.17996,-3.35285,-1.25805,-1.3874,-2.1101,-1.22222,-3.14187,-3.15682
289,-5.94319,-1.07353,-0.70947,-1.56293,-2.6062,-0.48955,-3.30168,-0.72399,-1.8763,-1.95618,-3.09622,-2.33029,-1.74917,-4.08647
290,-5.94098,-2.70542,-0.61605,-2.51039,-1.57758,-1.13911,-2.78825,-3.31647,-0.3706,-0.90441,-1.49568,-0.25913,-4.97518,-0.36375
291,-5.9374,-0.29096,-1.75945,-2.17323,-2.3009,-2.31307,-1.07784,-0.51024,-3.80863,-0.74282,-0.2329,-3.65515,-3.6841,-1.65322
292,-5.93556,-3.01474,-1.77373,-0.6958,-0.67093,-0.93548,-1.48387,-2.38904,-4.57392,-1.90495,-2.08031,-1.52049,-2.27755,-2.53754
293,-5.93469,-0.06982,-0.61415,-1.36712,-3.09028,-2.47056,-0.63276,-2.70879,-4.32653,-1.43115,-3.5977,-1.33101,-1.82406,-0.57236
294,-5.93293,-4.01336,-0.4266,-2.87063,-2.60171,-1.65036,-0.35728,-2.34004,-4.19873,-0.50743,-0.21795,-2.35936,-0.80625,-1.0118
295,-5.93179,-3.63234,-1.9855,-2.97449,-0.71095,-3.46206,-4.57673,-0.67647,-0.11076,-1.9383,-0.92769,-0.10521,-0.47316,-0.26457
296,-5.92914,-0.7161,-0.98138,-1.76668,-4.46113,-0.79228,-0.83306,-0.19189,-5.64537,-1.14988,-0.7684,-0.78927,-0.01597,-2.14055
297,-5.9247,-2.00985,-2.84428,-4.66123,-1.22317,-0.56425,-4.46111,-0.02076,-0.25663,-0.39838,-0.99208,-0.2957,-2.26822,-1.69822
298,-5.92247,-3.44106,-0.81849,-2.9234,-2.69642,-0.17137,-1.94253,-4.20288,-1.18498,-1.9392,-2.25185,-0.08708,-1.06028,-1.93967
299,-5.92221,-0.88513,-4.34614,-1.58974,-5.0286,-1.32915,-0.6556,-2.15825,-0.28323,-1.80906,-0.43715,-2.49313,-0.49775,-0.76086
300,-5.92062,-5.0285,-3.01358,-0.57416,-1.60611,-1.29281,-3.70547,-0.13536,-0.74517,-0.76353,-1.50125,-1.01162,-0.17486,-2.79344
301,-5.91566,-5.879,-0.69806,-0.92826,-0.54051,-2.02739,-2.60437,-0.25269,-0.35862,-0.76897,-3.01451,-1.46598,-1.18201,-2.11916
302,-5.91446,-0.10643,-5.64507,-1.5167,-2.94601,-1.96768,-0.22041,-2.11849,-0.83624,-0.17401,-1.31047,-1.28845,-1.21568,-2.85803
303,-5.91418,-3.60168,-1.60588,-2.9835,-0.71554,-0.9992,-0.21797,-1.81885,-0.04835,-2.01834,-3.97941,-1.74663,-1.56208,-3.20962
304,-5.90994,-1.58427,-4.34167,-3.59277,-1.0163,-2.47457,-2.47775,-1.06036,-1.00905,-2.77544,-0.43395,-1.04929,-2.0984,-1.40381
305,-5.90927,-0.11262,-0.26254,-0.63924,-0.34191,-0.3197,-3.71065,-4.45842,-0.5072,-2.20214,-0.68385,-3.11852,-1.84525,-3.46702
306,-5.90804,-0.34557,-1.48999,-1.37086,-1.4497,-2.10273,-2.27629,-0.54524,-3.93316,-1.3933,-0.48133,-4.82463,-2.36715,-1.53342
307,-5.90633,-1.29038,-1.7058,-1.8935,-0.39174,-1.79431,-4.11615,-3.01834,-2.56859,-3.91153,-0.85142,-1.90273,-1.05296,-0.42109
308,-5.90231,-1.28641,-2.47484,-1.84614,-1.50282,-3.11109,-1.43145,-2.22343,-2.56496,-1.31882,-0.98457,-3.47,-3.57483,-0.9679
309,-5.89742,-1.78983,-1.95784,-1.75326,-3.22594,-0.33913,-0.62163,-2.10275,-0.63295,-3.2263,-3.37874,-3.05431,-1.20793,-2.60131
310,-5.89477,-0.55839,-3.0242,-0.32609,-2.87283,-1.21697,-1.66549,-2.54882,-0.37111,-2.42668,-2.34311,-0.00667,-1.90193,-4.64211
311,-5.8925,-1.18692,-0.71736,-1.76909,-3.57234,-2.78289,-3.8599,-1.92095,-0.87104,-1.11917,-2.10819,-3.29695,-1.50882,-1.23623
312,-5.89084,-1.50914,-0.54772,-2.13489,-2.98806,-0.79197,-2.11634,-0.33866,-0.81234,-1.51788,-2.0727,-2.83501,-4.94747,-2.05881
313,-5.88274,-2.02682,-2.24349,-0.31812,-2.91567,-2.30547,-2.86207,-0.52031,-2.33257,-0.62958,-1.35814,-2.90597,-4.14963,-0.72568
314,-5.88197,-4.34537,-1.59034,-0.16961,-3.10284,-0.92235,-3.21993,-3.33523,-1.83958,-1.41052,-0.80801,-2.3406,-0.14911,-0.68193
315,-5.88194,-0.93387,-2.77403,-0.24124,-0.70639,-1.32131,-1.04724,-3.19817,-0.97752,-1.27845,-0.31491,-1.18177,-3.68182,-5.05626
316,-5.87651,-3.03721,-0.75227,-2.25326,-0.47963,-3.59358,-1.14192,-3.10532,-1.37728,-3.14427,-3.14371,-0.16243,-2.16489,-0.3588
317,-5.87596,-2.50199,-1.68456,-0.74941,-0.8532,-0.93328,-0.41205,-1.40189,-0.89152,-2.4685,-3.61674,-2.51141,-3.58494,-3.59885
318,-5.87278,-0.9393,-2.06436,-4.42909,-2.96992,-4.51347,-0.38853,-0.29908,-0.12877,-1.24764,-1.21058,-0.82831,-2.72876,-0.38292
319,-5.8721,-1.15448,-1.25636,-3.26133,-3.75494,-0.90525,-0.66986,-4.9583,-0.84716,-1.19084,-2.43188,-0.95123,-1.22622,-1.24906
320,-5.87025,-2.0901,-0.70906,-4.1034,-2.46717,-4.70996,-0.63422,-0.5744,-1.76124,-1.75539,-1.3129,-1.03875,-1.41348,-1.96066
321,-5.86599,-3.61124,-0.30906,-0.4814,-0.28561,-2.80198,-0.4076,-0.26902,-2.9346,-0.37194,-1.08917,-3.50104,-2.67392,-3.83498
322,-5.86406,-0.89952,-1.26988,-0.1339,-0.34163,-1.2569,-0.72098,-3.09921,-5.38966,-0.01831,-1.49403,-0.20532,-3.67786,-2.54991
323,-5.86185,-0.85674,-1.51714,-1.02903,-1.16818,-2.22397,-1.98556,-1.81695,-2.02705,-3.51126,-0.86006,-3.83662,-2.15965,-3.38059
